name,moref,parent_host,mac_address,link_status,speed,duplex,driver,firmware,pci_address,notes
vmnic5,nic-host-1673-5,host-1673,00:50:56:18:c9:39,Up,25000,Full,vmxnet3,1.9.1,0000:57:00.5,NIC 6 for host HQ-B-ESX-28-04
vmnic6,nic-host-1673-6,host-1673,00:50:56:31:8f:87,Up,25000,Full,vmxnet3,1.2.9,0000:45:00.6,NIC 7 for host HQ-B-ESX-28-04
vmnic7,nic-host-1673-7,host-1673,00:50:56:d5:8b:26,Up,10000,Full,vmxnet3,1.6.0,0000:06:00.7,NIC 8 for host HQ-B-ESX-28-04
vmnic0,nic-host-1674-0,host-1674,00:50:56:b4:23:14,Up,40000,Full,vmxnet3,1.1.9,0000:15:00.0,NIC 1 for host HQ-B-ESX-28-05
vmnic1,nic-host-1674-1,host-1674,00:50:56:94:7b:5c,Up,25000,Full,vmxnet3,1.6.8,0000:54:00.1,NIC 2 for host HQ-B-ESX-28-05
vmnic2,nic-host-1674-2,host-1674,00:50:56:55:01:9b,Up,10000,Full,vmxnet3,1.4.2,0000:79:00.2,NIC 3 for host HQ-B-ESX-28-05
vmnic3,nic-host-1674-3,host-1674,00:50:56:28:96:0b,Up,10000,Full,vmxnet3,1.3.1,0000:40:00.3,NIC 4 for host HQ-B-ESX-28-05
vmnic4,nic-host-1674-4,host-1674,00:50:56:aa:17:6f,Up,25000,Full,vmxnet3,1.5.3,0000:28:00.4,NIC 5 for host HQ-B-ESX-28-05
vmnic5,nic-host-1674-5,host-1674,00:50:56:f0:d0:e0,Up,10000,Full,vmxnet3,1.8.7,0000:86:00.5,NIC 6 for host HQ-B-ESX-28-05
vmnic6,nic-host-1674-6,host-1674,00:50:56:55:a5:e4,Up,40000,Full,vmxnet3,1.4.1,0000:81:00.6,NIC 7 for host HQ-B-ESX-28-05
vmnic7,nic-host-1674-7,host-1674,00:50:56:d2:b2:ae,Up,25000,Full,vmxnet3,1.1.9,0000:03:00.7,NIC 8 for host HQ-B-ESX-28-05
vmnic0,nic-host-1675-0,host-1675,00:50:56:00:69:f2,Up,40000,Full,vmxnet3,1.1.6,0000:79:00.0,NIC 1 for host HQ-B-ESX-28-06
vmnic1,nic-host-1675-1,host-1675,00:50:56:85:c2:1a,Up,40000,Full,vmxnet3,1.1.1,0000:68:00.1,NIC 2 for host HQ-B-ESX-28-06
vmnic2,nic-host-1675-2,host-1675,00:50:56:db:8b:43,Up,40000,Full,vmxnet3,1.1.3,0000:86:00.2,NIC 3 for host HQ-B-ESX-28-06
vmnic3,nic-host-1675-3,host-1675,00:50:56:2c:4e:74,Up,25000,Full,vmxnet3,1.3.5,0000:27:00.3,NIC 4 for host HQ-B-ESX-28-06
vmnic4,nic-host-1675-4,host-1675,00:50:56:5c:8c:81,Up,40000,Full,vmxnet3,1.6.0,0000:44:00.4,NIC 5 for host HQ-B-ESX-28-06
vmnic5,nic-host-1675-5,host-1675,00:50:56:31:80:f1,Down,25000,Full,vmxnet3,1.3.3,0000:02:00.5,NIC 6 for host HQ-B-ESX-28-06
vmnic6,nic-host-1675-6,host-1675,00:50:56:6a:22:90,Up,25000,Full,vmxnet3,1.3.2,0000:94:00.6,NIC 7 for host HQ-B-ESX-28-06
vmnic7,nic-host-1675-7,host-1675,00:50:56:5d:24:16,Up,25000,Full,vmxnet3,1.6.7,0000:60:00.7,NIC 8 for host HQ-B-ESX-28-06
vmnic0,nic-host-1676-0,host-1676,00:50:56:b8:2a:92,Up,40000,Full,vmxnet3,1.7.6,0000:36:00.0,NIC 1 for host HQ-B-ESX-28-07
vmnic1,nic-host-1676-1,host-1676,00:50:56:69:2d:59,Up,25000,Full,vmxnet3,1.7.9,0000:04:00.1,NIC 2 for host HQ-B-ESX-28-07
vmnic2,nic-host-1676-2,host-1676,00:50:56:dc:1d:5c,Up,25000,Full,vmxnet3,1.6.5,0000:54:00.2,NIC 3 for host HQ-B-ESX-28-07
vmnic3,nic-host-1676-3,host-1676,00:50:56:76:02:44,Up,25000,Full,vmxnet3,1.7.9,0000:32:00.3,NIC 4 for host HQ-B-ESX-28-07
vmnic4,nic-host-1676-4,host-1676,00:50:56:10:6f:7c,Up,10000,Full,vmxnet3,1.8.5,0000:44:00.4,NIC 5 for host HQ-B-ESX-28-07
vmnic5,nic-host-1676-5,host-1676,00:50:56:99:81:a1,Up,25000,Full,vmxnet3,1.1.7,0000:53:00.5,NIC 6 for host HQ-B-ESX-28-07
vmnic6,nic-host-1676-6,host-1676,00:50:56:f8:fb:4f,Up,10000,Full,vmxnet3,1.4.8,0000:58:00.6,NIC 7 for host HQ-B-ESX-28-07
vmnic7,nic-host-1676-7,host-1676,00:50:56:f3:1c:f5,Up,40000,Full,vmxnet3,1.6.3,0000:42:00.7,NIC 8 for host HQ-B-ESX-28-07
vmnic0,nic-host-1677-0,host-1677,00:50:56:6a:29:2e,Up,25000,Full,vmxnet3,1.7.6,0000:18:00.0,NIC 1 for host HQ-B-ESX-28-08
vmnic1,nic-host-1677-1,host-1677,00:50:56:6c:4f:c9,Down,40000,Full,vmxnet3,1.9.0,0000:34:00.1,NIC 2 for host HQ-B-ESX-28-08
vmnic2,nic-host-1677-2,host-1677,00:50:56:c4:04:24,Up,10000,Full,vmxnet3,1.1.3,0000:63:00.2,NIC 3 for host HQ-B-ESX-28-08
vmnic3,nic-host-1677-3,host-1677,00:50:56:e5:3f:ae,Up,10000,Full,vmxnet3,1.5.8,0000:73:00.3,NIC 4 for host HQ-B-ESX-28-08
vmnic4,nic-host-1677-4,host-1677,00:50:56:70:dd:84,Up,10000,Full,vmxnet3,1.3.5,0000:90:00.4,NIC 5 for host HQ-B-ESX-28-08
vmnic5,nic-host-1677-5,host-1677,00:50:56:7c:e5:a1,Up,25000,Full,vmxnet3,1.7.8,0000:47:00.5,NIC 6 for host HQ-B-ESX-28-08
vmnic6,nic-host-1677-6,host-1677,00:50:56:00:ba:d7,Up,40000,Full,vmxnet3,1.8.1,0000:21:00.6,NIC 7 for host HQ-B-ESX-28-08
vmnic7,nic-host-1677-7,host-1677,00:50:56:38:68:40,Up,10000,Full,vmxnet3,1.8.8,0000:74:00.7,NIC 8 for host HQ-B-ESX-28-08
vmnic0,nic-host-1678-0,host-1678,00:50:56:4d:d6:49,Up,25000,Full,vmxnet3,1.1.1,0000:37:00.0,NIC 1 for host HQ-B-ESX-29-01
vmnic1,nic-host-1678-1,host-1678,00:50:56:c4:c8:be,Up,40000,Full,vmxnet3,1.3.6,0000:83:00.1,NIC 2 for host HQ-B-ESX-29-01
vmnic2,nic-host-1678-2,host-1678,00:50:56:d1:62:7a,Up,10000,Full,vmxnet3,1.1.2,0000:74:00.2,NIC 3 for host HQ-B-ESX-29-01
vmnic3,nic-host-1678-3,host-1678,00:50:56:86:d6:eb,Up,40000,Full,vmxnet3,1.1.8,0000:18:00.3,NIC 4 for host HQ-B-ESX-29-01
vmnic4,nic-host-1678-4,host-1678,00:50:56:7b:d5:2b,Up,40000,Full,vmxnet3,1.1.1,0000:90:00.4,NIC 5 for host HQ-B-ESX-29-01
vmnic5,nic-host-1678-5,host-1678,00:50:56:2e:ff:63,Up,10000,Full,vmxnet3,1.1.2,0000:05:00.5,NIC 6 for host HQ-B-ESX-29-01
vmnic6,nic-host-1678-6,host-1678,00:50:56:51:75:13,Down,25000,Full,vmxnet3,1.3.6,0000:24:00.6,NIC 7 for host HQ-B-ESX-29-01
vmnic7,nic-host-1678-7,host-1678,00:50:56:af:73:92,Up,40000,Full,vmxnet3,1.9.3,0000:62:00.7,NIC 8 for host HQ-B-ESX-29-01
vmnic0,nic-host-1679-0,host-1679,00:50:56:88:57:97,Up,25000,Full,vmxnet3,1.3.6,0000:91:00.0,NIC 1 for host HQ-B-ESX-29-02
vmnic1,nic-host-1679-1,host-1679,00:50:56:2c:0b:af,Up,40000,Full,vmxnet3,1.7.8,0000:94:00.1,NIC 2 for host HQ-B-ESX-29-02
vmnic2,nic-host-1679-2,host-1679,00:50:56:eb:f7:9d,Up,40000,Full,vmxnet3,1.8.9,0000:40:00.2,NIC 3 for host HQ-B-ESX-29-02
vmnic3,nic-host-1679-3,host-1679,00:50:56:2f:3c:7c,Up,10000,Full,vmxnet3,1.5.1,0000:80:00.3,NIC 4 for host HQ-B-ESX-29-02
vmnic4,nic-host-1679-4,host-1679,00:50:56:91:d0:1c,Up,10000,Full,vmxnet3,1.7.4,0000:72:00.4,NIC 5 for host HQ-B-ESX-29-02
vmnic5,nic-host-1679-5,host-1679,00:50:56:b5:d5:c1,Up,10000,Full,vmxnet3,1.4.8,0000:02:00.5,NIC 6 for host HQ-B-ESX-29-02
vmnic6,nic-host-1679-6,host-1679,00:50:56:b3:d0:80,Up,10000,Full,vmxnet3,1.3.9,0000:25:00.6,NIC 7 for host HQ-B-ESX-29-02
vmnic7,nic-host-1679-7,host-1679,00:50:56:ab:8f:67,Up,40000,Full,vmxnet3,1.9.7,0000:66:00.7,NIC 8 for host HQ-B-ESX-29-02
vmnic0,nic-host-1680-0,host-1680,00:50:56:94:8c:cd,Up,10000,Full,vmxnet3,1.4.7,0000:71:00.0,NIC 1 for host HQ-B-ESX-29-03
vmnic1,nic-host-1680-1,host-1680,00:50:56:86:03:ae,Up,25000,Full,vmxnet3,1.9.9,0000:56:00.1,NIC 2 for host HQ-B-ESX-29-03
vmnic2,nic-host-1680-2,host-1680,00:50:56:c5:33:07,Up,40000,Full,vmxnet3,1.9.8,0000:21:00.2,NIC 3 for host HQ-B-ESX-29-03
vmnic3,nic-host-1680-3,host-1680,00:50:56:25:66:db,Up,25000,Full,vmxnet3,1.4.5,0000:93:00.3,NIC 4 for host HQ-B-ESX-29-03
vmnic4,nic-host-1680-4,host-1680,00:50:56:f3:a3:82,Up,10000,Full,vmxnet3,1.4.6,0000:70:00.4,NIC 5 for host HQ-B-ESX-29-03
vmnic5,nic-host-1680-5,host-1680,00:50:56:fc:6e:e5,Up,10000,Full,vmxnet3,1.6.5,0000:30:00.5,NIC 6 for host HQ-B-ESX-29-03
vmnic6,nic-host-1680-6,host-1680,00:50:56:a8:b2:dc,Up,40000,Full,vmxnet3,1.6.9,0000:08:00.6,NIC 7 for host HQ-B-ESX-29-03
vmnic7,nic-host-1680-7,host-1680,00:50:56:be:47:f0,Up,25000,Full,vmxnet3,1.3.8,0000:43:00.7,NIC 8 for host HQ-B-ESX-29-03
vmnic0,nic-host-1681-0,host-1681,00:50:56:be:be:11,Up,25000,Full,vmxnet3,1.9.3,0000:34:00.0,NIC 1 for host HQ-B-ESX-29-04
vmnic1,nic-host-1681-1,host-1681,00:50:56:64:f7:d1,Up,10000,Full,vmxnet3,1.1.4,0000:22:00.1,NIC 2 for host HQ-B-ESX-29-04
vmnic2,nic-host-1681-2,host-1681,00:50:56:61:a3:df,Up,10000,Full,vmxnet3,1.7.1,0000:47:00.2,NIC 3 for host HQ-B-ESX-29-04
vmnic3,nic-host-1681-3,host-1681,00:50:56:79:fa:07,Up,10000,Full,vmxnet3,1.4.2,0000:41:00.3,NIC 4 for host HQ-B-ESX-29-04
vmnic4,nic-host-1681-4,host-1681,00:50:56:3f:1e:94,Up,25000,Full,vmxnet3,1.2.3,0000:93:00.4,NIC 5 for host HQ-B-ESX-29-04
vmnic5,nic-host-1681-5,host-1681,00:50:56:70:d9:5b,Up,25000,Full,vmxnet3,1.2.8,0000:27:00.5,NIC 6 for host HQ-B-ESX-29-04
vmnic6,nic-host-1681-6,host-1681,00:50:56:82:50:d0,Up,10000,Full,vmxnet3,1.9.6,0000:35:00.6,NIC 7 for host HQ-B-ESX-29-04
vmnic7,nic-host-1681-7,host-1681,00:50:56:5c:08:8c,Up,10000,Full,vmxnet3,1.3.2,0000:26:00.7,NIC 8 for host HQ-B-ESX-29-04
vmnic0,nic-host-1682-0,host-1682,00:50:56:39:bb:54,Up,25000,Full,vmxnet3,1.3.9,0000:09:00.0,NIC 1 for host HQ-B-ESX-29-05
vmnic1,nic-host-1682-1,host-1682,00:50:56:f1:dd:72,Up,25000,Full,vmxnet3,1.4.9,0000:46:00.1,NIC 2 for host HQ-B-ESX-29-05
vmnic2,nic-host-1682-2,host-1682,00:50:56:bc:ea:05,Up,10000,Full,vmxnet3,1.6.2,0000:94:00.2,NIC 3 for host HQ-B-ESX-29-05
vmnic3,nic-host-1682-3,host-1682,00:50:56:ba:59:4e,Up,10000,Full,vmxnet3,1.2.3,0000:74:00.3,NIC 4 for host HQ-B-ESX-29-05
vmnic4,nic-host-1682-4,host-1682,00:50:56:9c:8c:f1,Up,40000,Full,vmxnet3,1.9.6,0000:54:00.4,NIC 5 for host HQ-B-ESX-29-05
vmnic5,nic-host-1682-5,host-1682,00:50:56:8f:22:43,Up,40000,Full,vmxnet3,1.2.7,0000:73:00.5,NIC 6 for host HQ-B-ESX-29-05
vmnic6,nic-host-1682-6,host-1682,00:50:56:51:28:91,Up,10000,Full,vmxnet3,1.9.5,0000:21:00.6,NIC 7 for host HQ-B-ESX-29-05
vmnic7,nic-host-1682-7,host-1682,00:50:56:90:1f:9c,Up,40000,Full,vmxnet3,1.5.0,0000:39:00.7,NIC 8 for host HQ-B-ESX-29-05
vmnic0,nic-host-1683-0,host-1683,00:50:56:39:16:c2,Up,10000,Full,vmxnet3,1.6.2,0000:54:00.0,NIC 1 for host HQ-B-ESX-29-06
vmnic1,nic-host-1683-1,host-1683,00:50:56:02:e4:1a,Up,25000,Full,vmxnet3,1.8.5,0000:74:00.1,NIC 2 for host HQ-B-ESX-29-06
vmnic2,nic-host-1683-2,host-1683,00:50:56:69:8b:16,Up,25000,Full,vmxnet3,1.6.8,0000:54:00.2,NIC 3 for host HQ-B-ESX-29-06
vmnic3,nic-host-1683-3,host-1683,00:50:56:cc:af:26,Up,25000,Full,vmxnet3,1.5.9,0000:49:00.3,NIC 4 for host HQ-B-ESX-29-06
vmnic4,nic-host-1683-4,host-1683,00:50:56:42:2a:fb,Up,25000,Full,vmxnet3,1.3.7,0000:21:00.4,NIC 5 for host HQ-B-ESX-29-06
vmnic5,nic-host-1683-5,host-1683,00:50:56:e3:db:db,Up,10000,Full,vmxnet3,1.5.7,0000:69:00.5,NIC 6 for host HQ-B-ESX-29-06
vmnic6,nic-host-1683-6,host-1683,00:50:56:85:60:71,Up,25000,Full,vmxnet3,1.5.2,0000:94:00.6,NIC 7 for host HQ-B-ESX-29-06
vmnic7,nic-host-1683-7,host-1683,00:50:56:2d:60:03,Up,10000,Full,vmxnet3,1.2.8,0000:55:00.7,NIC 8 for host HQ-B-ESX-29-06
vmnic0,nic-host-1684-0,host-1684,00:50:56:00:81:8b,Up,10000,Full,vmxnet3,1.2.9,0000:71:00.0,NIC 1 for host HQ-B-ESX-29-07
vmnic1,nic-host-1684-1,host-1684,00:50:56:d2:1b:28,Up,40000,Full,vmxnet3,1.9.6,0000:88:00.1,NIC 2 for host HQ-B-ESX-29-07
vmnic2,nic-host-1684-2,host-1684,00:50:56:a7:51:20,Up,25000,Full,vmxnet3,1.7.0,0000:14:00.2,NIC 3 for host HQ-B-ESX-29-07
vmnic3,nic-host-1684-3,host-1684,00:50:56:d0:64:16,Up,40000,Full,vmxnet3,1.5.5,0000:28:00.3,NIC 4 for host HQ-B-ESX-29-07
vmnic4,nic-host-1684-4,host-1684,00:50:56:04:19:58,Up,10000,Full,vmxnet3,1.7.4,0000:81:00.4,NIC 5 for host HQ-B-ESX-29-07
vmnic5,nic-host-1684-5,host-1684,00:50:56:1d:1e:74,Up,25000,Full,vmxnet3,1.7.2,0000:24:00.5,NIC 6 for host HQ-B-ESX-29-07
vmnic6,nic-host-1684-6,host-1684,00:50:56:8f:fd:cc,Up,40000,Full,vmxnet3,1.9.9,0000:62:00.6,NIC 7 for host HQ-B-ESX-29-07
vmnic7,nic-host-1684-7,host-1684,00:50:56:72:e6:ad,Up,25000,Full,vmxnet3,1.9.4,0000:56:00.7,NIC 8 for host HQ-B-ESX-29-07
vmnic0,nic-host-1685-0,host-1685,00:50:56:31:37:cf,Up,10000,Full,vmxnet3,1.4.0,0000:36:00.0,NIC 1 for host HQ-B-ESX-30-01
vmnic1,nic-host-1685-1,host-1685,00:50:56:bb:1f:46,Up,10000,Full,vmxnet3,1.3.7,0000:14:00.1,NIC 2 for host HQ-B-ESX-30-01
vmnic2,nic-host-1685-2,host-1685,00:50:56:3a:af:8c,Up,10000,Full,vmxnet3,1.4.5,0000:80:00.2,NIC 3 for host HQ-B-ESX-30-01
vmnic3,nic-host-1685-3,host-1685,00:50:56:32:29:e2,Up,40000,Full,vmxnet3,1.1.3,0000:32:00.3,NIC 4 for host HQ-B-ESX-30-01
vmnic4,nic-host-1685-4,host-1685,00:50:56:4d:4d:a6,Down,10000,Full,vmxnet3,1.9.6,0000:27:00.4,NIC 5 for host HQ-B-ESX-30-01
vmnic5,nic-host-1685-5,host-1685,00:50:56:69:cd:03,Up,40000,Full,vmxnet3,1.4.8,0000:43:00.5,NIC 6 for host HQ-B-ESX-30-01
vmnic6,nic-host-1685-6,host-1685,00:50:56:04:5a:81,Up,40000,Full,vmxnet3,1.3.9,0000:63:00.6,NIC 7 for host HQ-B-ESX-30-01
vmnic7,nic-host-1685-7,host-1685,00:50:56:f1:ae:8d,Up,40000,Full,vmxnet3,1.6.3,0000:67:00.7,NIC 8 for host HQ-B-ESX-30-01
vmnic0,nic-host-1686-0,host-1686,00:50:56:4c:e8:c5,Up,25000,Full,vmxnet3,1.5.2,0000:09:00.0,NIC 1 for host HQ-B-ESX-30-02
vmnic1,nic-host-1686-1,host-1686,00:50:56:f3:68:86,Up,25000,Full,vmxnet3,1.5.1,0000:99:00.1,NIC 2 for host HQ-B-ESX-30-02
vmnic2,nic-host-1686-2,host-1686,00:50:56:e2:03:b2,Up,25000,Full,vmxnet3,1.9.0,0000:29:00.2,NIC 3 for host HQ-B-ESX-30-02
vmnic3,nic-host-1686-3,host-1686,00:50:56:4f:d5:56,Up,25000,Full,vmxnet3,1.5.9,0000:00:00.3,NIC 4 for host HQ-B-ESX-30-02
vmnic4,nic-host-1686-4,host-1686,00:50:56:06:22:df,Up,10000,Full,vmxnet3,1.3.0,0000:57:00.4,NIC 5 for host HQ-B-ESX-30-02
vmnic5,nic-host-1686-5,host-1686,00:50:56:b3:88:11,Up,10000,Full,vmxnet3,1.1.3,0000:55:00.5,NIC 6 for host HQ-B-ESX-30-02
vmnic6,nic-host-1686-6,host-1686,00:50:56:c6:5b:b5,Up,40000,Full,vmxnet3,1.2.6,0000:91:00.6,NIC 7 for host HQ-B-ESX-30-02
vmnic7,nic-host-1686-7,host-1686,00:50:56:31:27:f9,Up,25000,Full,vmxnet3,1.7.5,0000:71:00.7,NIC 8 for host HQ-B-ESX-30-02
vmnic0,nic-host-1687-0,host-1687,00:50:56:e9:7c:73,Up,25000,Full,vmxnet3,1.2.4,0000:87:00.0,NIC 1 for host HQ-B-ESX-30-03
vmnic1,nic-host-1687-1,host-1687,00:50:56:63:21:fc,Up,25000,Full,vmxnet3,1.9.3,0000:49:00.1,NIC 2 for host HQ-B-ESX-30-03
vmnic2,nic-host-1687-2,host-1687,00:50:56:7e:23:56,Up,25000,Full,vmxnet3,1.6.6,0000:02:00.2,NIC 3 for host HQ-B-ESX-30-03
vmnic3,nic-host-1687-3,host-1687,00:50:56:39:1f:55,Up,25000,Full,vmxnet3,1.2.8,0000:51:00.3,NIC 4 for host HQ-B-ESX-30-03
vmnic4,nic-host-1687-4,host-1687,00:50:56:7a:e8:f8,Up,40000,Full,vmxnet3,1.9.7,0000:18:00.4,NIC 5 for host HQ-B-ESX-30-03
vmnic5,nic-host-1687-5,host-1687,00:50:56:3c:23:eb,Up,25000,Full,vmxnet3,1.6.5,0000:59:00.5,NIC 6 for host HQ-B-ESX-30-03
vmnic6,nic-host-1687-6,host-1687,00:50:56:d5:1c:dc,Down,25000,Full,vmxnet3,1.8.8,0000:70:00.6,NIC 7 for host HQ-B-ESX-30-03
vmnic7,nic-host-1687-7,host-1687,00:50:56:4b:48:b1,Up,25000,Full,vmxnet3,1.4.6,0000:86:00.7,NIC 8 for host HQ-B-ESX-30-03
vmnic0,nic-host-1688-0,host-1688,00:50:56:7e:ff:d6,Up,25000,Full,vmxnet3,1.8.7,0000:18:00.0,NIC 1 for host HQ-B-ESX-30-04
vmnic1,nic-host-1688-1,host-1688,00:50:56:b0:9b:0a,Up,40000,Full,vmxnet3,1.7.3,0000:04:00.1,NIC 2 for host HQ-B-ESX-30-04
vmnic2,nic-host-1688-2,host-1688,00:50:56:a1:23:6a,Up,10000,Full,vmxnet3,1.2.4,0000:40:00.2,NIC 3 for host HQ-B-ESX-30-04
vmnic3,nic-host-1688-3,host-1688,00:50:56:fc:d3:fe,Up,40000,Full,vmxnet3,1.5.5,0000:21:00.3,NIC 4 for host HQ-B-ESX-30-04
vmnic4,nic-host-1688-4,host-1688,00:50:56:69:07:12,Up,40000,Full,vmxnet3,1.5.1,0000:73:00.4,NIC 5 for host HQ-B-ESX-30-04
vmnic5,nic-host-1688-5,host-1688,00:50:56:c0:90:e9,Up,40000,Full,vmxnet3,1.9.8,0000:76:00.5,NIC 6 for host HQ-B-ESX-30-04
vmnic6,nic-host-1688-6,host-1688,00:50:56:98:2b:04,Up,10000,Full,vmxnet3,1.4.9,0000:02:00.6,NIC 7 for host HQ-B-ESX-30-04
vmnic7,nic-host-1688-7,host-1688,00:50:56:77:cc:8e,Up,40000,Full,vmxnet3,1.5.0,0000:90:00.7,NIC 8 for host HQ-B-ESX-30-04
vmnic0,nic-host-1689-0,host-1689,00:50:56:64:f8:c2,Up,25000,Full,vmxnet3,1.1.1,0000:79:00.0,NIC 1 for host HQ-B-ESX-30-05
vmnic1,nic-host-1689-1,host-1689,00:50:56:d7:8a:ef,Up,40000,Full,vmxnet3,1.4.0,0000:67:00.1,NIC 2 for host HQ-B-ESX-30-05
vmnic2,nic-host-1689-2,host-1689,00:50:56:9b:b5:d1,Up,10000,Full,vmxnet3,1.5.8,0000:44:00.2,NIC 3 for host HQ-B-ESX-30-05
vmnic3,nic-host-1689-3,host-1689,00:50:56:af:de:b9,Up,25000,Full,vmxnet3,1.7.5,0000:56:00.3,NIC 4 for host HQ-B-ESX-30-05
vmnic4,nic-host-1689-4,host-1689,00:50:56:b9:cd:b0,Up,40000,Full,vmxnet3,1.9.7,0000:10:00.4,NIC 5 for host HQ-B-ESX-30-05
vmnic5,nic-host-1689-5,host-1689,00:50:56:9f:fc:3b,Up,10000,Full,vmxnet3,1.6.7,0000:59:00.5,NIC 6 for host HQ-B-ESX-30-05
vmnic6,nic-host-1689-6,host-1689,00:50:56:1d:15:4b,Up,25000,Full,vmxnet3,1.6.5,0000:96:00.6,NIC 7 for host HQ-B-ESX-30-05
vmnic7,nic-host-1689-7,host-1689,00:50:56:88:75:55,Up,40000,Full,vmxnet3,1.8.4,0000:99:00.7,NIC 8 for host HQ-B-ESX-30-05
vmnic0,nic-host-1690-0,host-1690,00:50:56:45:cf:e3,Up,40000,Full,vmxnet3,1.2.9,0000:83:00.0,NIC 1 for host HQ-B-ESX-30-06
vmnic1,nic-host-1690-1,host-1690,00:50:56:8a:02:7f,Up,25000,Full,vmxnet3,1.8.8,0000:90:00.1,NIC 2 for host HQ-B-ESX-30-06
vmnic2,nic-host-1690-2,host-1690,00:50:56:03:f0:33,Up,10000,Full,vmxnet3,1.4.7,0000:01:00.2,NIC 3 for host HQ-B-ESX-30-06
vmnic3,nic-host-1690-3,host-1690,00:50:56:c0:23:07,Up,40000,Full,vmxnet3,1.7.9,0000:65:00.3,NIC 4 for host HQ-B-ESX-30-06
vmnic4,nic-host-1690-4,host-1690,00:50:56:8b:32:ac,Up,40000,Full,vmxnet3,1.2.6,0000:69:00.4,NIC 5 for host HQ-B-ESX-30-06
vmnic5,nic-host-1690-5,host-1690,00:50:56:3b:13:fe,Up,40000,Full,vmxnet3,1.4.7,0000:88:00.5,NIC 6 for host HQ-B-ESX-30-06
vmnic6,nic-host-1690-6,host-1690,00:50:56:09:7c:8c,Up,25000,Full,vmxnet3,1.6.8,0000:50:00.6,NIC 7 for host HQ-B-ESX-30-06
vmnic7,nic-host-1690-7,host-1690,00:50:56:eb:a6:db,Up,25000,Full,vmxnet3,1.9.5,0000:97:00.7,NIC 8 for host HQ-B-ESX-30-06
vmnic0,nic-host-1691-0,host-1691,00:50:56:3a:21:22,Up,10000,Full,vmxnet3,1.1.7,0000:66:00.0,NIC 1 for host HQ-B-ESX-30-07
vmnic1,nic-host-1691-1,host-1691,00:50:56:48:13:f4,Up,10000,Full,vmxnet3,1.6.0,0000:00:00.1,NIC 2 for host HQ-B-ESX-30-07
vmnic2,nic-host-1691-2,host-1691,00:50:56:d8:8e:6f,Up,10000,Full,vmxnet3,1.6.4,0000:36:00.2,NIC 3 for host HQ-B-ESX-30-07
vmnic3,nic-host-1691-3,host-1691,00:50:56:16:b0:9f,Up,40000,Full,vmxnet3,1.4.7,0000:77:00.3,NIC 4 for host HQ-B-ESX-30-07
vmnic4,nic-host-1691-4,host-1691,00:50:56:48:27:b2,Up,10000,Full,vmxnet3,1.1.8,0000:74:00.4,NIC 5 for host HQ-B-ESX-30-07
vmnic5,nic-host-1691-5,host-1691,00:50:56:b0:aa:3f,Up,25000,Full,vmxnet3,1.4.7,0000:17:00.5,NIC 6 for host HQ-B-ESX-30-07
vmnic6,nic-host-1691-6,host-1691,00:50:56:ca:8e:b0,Up,25000,Full,vmxnet3,1.2.0,0000:85:00.6,NIC 7 for host HQ-B-ESX-30-07
vmnic7,nic-host-1691-7,host-1691,00:50:56:dc:fe:71,Up,40000,Full,vmxnet3,1.4.5,0000:88:00.7,NIC 8 for host HQ-B-ESX-30-07
vmnic0,nic-host-1692-0,host-1692,00:50:56:c0:4a:e5,Up,25000,Full,vmxnet3,1.4.0,0000:33:00.0,NIC 1 for host HQ-B-ESX-30-08
vmnic1,nic-host-1692-1,host-1692,00:50:56:97:d4:db,Up,40000,Full,vmxnet3,1.2.9,0000:80:00.1,NIC 2 for host HQ-B-ESX-30-08
vmnic2,nic-host-1692-2,host-1692,00:50:56:34:19:40,Up,10000,Full,vmxnet3,1.5.8,0000:99:00.2,NIC 3 for host HQ-B-ESX-30-08
vmnic3,nic-host-1692-3,host-1692,00:50:56:c3:62:e2,Up,40000,Full,vmxnet3,1.1.0,0000:47:00.3,NIC 4 for host HQ-B-ESX-30-08
vmnic4,nic-host-1692-4,host-1692,00:50:56:e7:a1:a8,Up,10000,Full,vmxnet3,1.9.1,0000:13:00.4,NIC 5 for host HQ-B-ESX-30-08
vmnic5,nic-host-1692-5,host-1692,00:50:56:3b:00:23,Up,25000,Full,vmxnet3,1.1.2,0000:04:00.5,NIC 6 for host HQ-B-ESX-30-08
vmnic6,nic-host-1692-6,host-1692,00:50:56:75:d2:a0,Up,40000,Full,vmxnet3,1.2.9,0000:02:00.6,NIC 7 for host HQ-B-ESX-30-08
vmnic7,nic-host-1692-7,host-1692,00:50:56:b5:f2:33,Up,10000,Full,vmxnet3,1.8.2,0000:94:00.7,NIC 8 for host HQ-B-ESX-30-08
vmnic0,nic-host-1693-0,host-1693,00:50:56:b3:8f:40,Up,10000,Full,vmxnet3,1.8.1,0000:37:00.0,NIC 1 for host HQ-B-ESX-01-01
vmnic1,nic-host-1693-1,host-1693,00:50:56:11:50:a3,Up,10000,Full,vmxnet3,1.9.2,0000:39:00.1,NIC 2 for host HQ-B-ESX-01-01
vmnic2,nic-host-1693-2,host-1693,00:50:56:d8:29:d3,Up,10000,Full,vmxnet3,1.5.3,0000:85:00.2,NIC 3 for host HQ-B-ESX-01-01
vmnic3,nic-host-1693-3,host-1693,00:50:56:05:a4:cc,Down,25000,Full,vmxnet3,1.1.1,0000:89:00.3,NIC 4 for host HQ-B-ESX-01-01
