vm_moref,guest_os_full,ip_addresses,hostname,uptime,tools_status,tools_version,guest_state,cpu_usage,memory_usage,notes
vm-4997,RHEL 8.6,10.20.28.148,hq-b-vm-inf-4997,111.13369847909706,Running Current,12365,Running,70,75,INF workload
vm-4998,Windows Server 2019 Standard,10.20.155.16,hq-b-vm-db-4998,300.23553115224087,Running Current,12365,Running,64,78,DB workload
vm-4999,Windows Server 2019 Standard,10.20.40.128,hq-b-vm-db-4999,312.73390807497157,Running Current,12365,Running,23,50,DB workload
vm-5000,Windows Server 2019 Standard,10.20.42.1,hq-b-vm-inf-5000,172.4734592555627,Running Current,12365,Running,77,64,INF workload
vm-5001,Windows Server 2022 Standard,10.20.209.164,hq-b-vm-web-5001,81.58758058252162,Running Current,12365,Running,45,87,WEB workload
vm-5002,RHEL 8.6,10.20.145.55,hq-b-vm-app-5002,125.33341070822478,Running Current,12365,Running,22,49,APP workload
vm-5003,Windows Server 2019 Standard,10.20.3.134,hq-b-vm-app-5003,244.68361539806483,Running Current,12365,Stopped,32,63,APP workload
vm-5004,Windows Server 2019 Standard,10.20.121.34,hq-b-vm-mon-5004,42.30553195346832,Running Current,12365,Running,66,46,MON workload
vm-5005,Windows Server 2019 Standard,10.20.166.104,hq-b-vm-inf-5005,56.8944370407597,Running Current,12365,Running,21,67,INF workload
vm-5006,Windows Server 2022 Standard,10.20.141.5,hq-b-vm-svc-5006,90.28585482912838,Running Current,12365,Running,63,43,SVC workload
vm-5007,Windows Server 2022 Standard,10.20.50.3,hq-b-vm-inf-5007,100.68838117538098,Running Current,12365,Running,72,76,INF workload
vm-5008,Ubuntu 20.04 LTS,10.20.32.115,hq-b-vm-db-5008,245.94538190827544,Running Current,12365,Running,28,50,DB workload
vm-5009,Windows Server 2019 Standard,10.20.247.135,hq-b-vm-mon-5009,195.7693274614407,Running Current,12365,Running,42,61,MON workload
vm-5010,Ubuntu 20.04 LTS,10.20.232.9,hq-b-vm-web-5010,161.5736161763921,Running Current,12365,Stopped,64,48,WEB workload
vm-5011,Windows Server 2022 Standard,10.20.110.113,hq-b-vm-db-5011,105.8235097667524,Running Current,12365,Running,66,50,DB workload
vm-5012,Windows Server 2022 Standard,10.20.46.181,hq-b-vm-inf-5012,322.1021684259644,Running Current,12365,Running,36,80,INF workload
vm-5013,Windows Server 2022 Standard,10.20.65.175,hq-b-vm-app-5013,303.8003966264842,Running Current,12365,Running,68,62,APP workload
vm-5014,Windows Server 2022 Standard,10.20.137.99,hq-b-vm-web-5014,149.76184348231664,Running Current,12365,Running,74,69,WEB workload
vm-5015,Ubuntu 20.04 LTS,10.20.70.110,hq-b-vm-web-5015,82.68140300469622,Running Current,12365,Running,80,89,WEB workload
vm-5016,Windows Server 2022 Standard,10.20.63.106,hq-b-vm-inf-5016,313.6318655938701,Running Current,12365,Running,49,79,INF workload
vm-5017,Windows Server 2019 Standard,10.20.165.2,hq-b-vm-inf-5017,223.1792730722053,Running Current,12365,Running,76,76,INF workload
vm-5018,Windows Server 2022 Standard,10.20.20.17,hq-b-vm-web-5018,36.759624287060376,Running Current,12365,Running,50,51,WEB workload
vm-5019,Windows Server 2019 Standard,10.20.51.154,hq-b-vm-web-5019,12.137781699769823,Running Current,12365,Stopped,78,75,WEB workload
vm-5020,Windows Server 2022 Standard,10.20.39.178,hq-b-vm-svc-5020,24.950132762205108,Running Current,12365,Stopped,38,71,SVC workload
vm-5021,Windows Server 2022 Standard,10.20.233.193,hq-b-vm-svc-5021,320.1734056120398,Running Current,12365,Running,24,90,SVC workload
vm-5022,Ubuntu 20.04 LTS,10.20.129.108,hq-b-vm-db-5022,88.37308532024959,Running Current,12365,Running,68,90,DB workload
vm-5023,Windows Server 2019 Standard,10.20.127.70,hq-b-vm-inf-5023,89.4279054470311,Running Current,12365,Running,27,75,INF workload
vm-5024,Windows Server 2019 Standard,10.20.90.169,hq-b-vm-app-5024,349.65225489823644,Running Current,12365,Running,39,90,APP workload
vm-5025,RHEL 8.6,10.20.69.131,hq-b-vm-inf-5025,125.62453987618258,Running Current,12365,Running,55,43,INF workload
vm-5026,RHEL 8.6,10.20.203.41,hq-b-vm-svc-5026,79.51040878777708,Running Current,12365,Running,27,78,SVC workload
vm-5027,Windows Server 2019 Standard,10.20.41.150,hq-b-vm-db-5027,157.4697284544832,Running Current,12365,Running,32,65,DB workload
vm-5028,Windows Server 2019 Standard,10.20.252.241,hq-b-vm-db-5028,68.67331987782933,Running Current,12365,Running,68,45,DB workload
vm-5029,Windows Server 2019 Standard,10.20.189.200,hq-b-vm-web-5029,77.91453848032631,Running Current,12365,Running,49,76,WEB workload
vm-5030,Windows Server 2019 Standard,10.20.140.107,hq-b-vm-mon-5030,353.27140307586507,Running Current,12365,Running,46,73,MON workload
vm-5031,Windows Server 2019 Standard,10.20.207.29,hq-b-vm-inf-5031,102.54686801912479,Running Current,12365,Running,20,43,INF workload
vm-5032,Windows Server 2019 Standard,10.20.28.208,hq-b-vm-web-5032,311.9242544581088,Running Current,12365,Running,45,74,WEB workload
vm-5033,Windows Server 2022 Standard,10.20.243.172,hq-b-vm-web-5033,241.96996999699695,Running Current,12365,Running,26,60,WEB workload
vm-5034,Windows Server 2019 Standard,10.20.221.46,hq-b-vm-svc-5034,300.5716333209006,Running Current,12365,Running,68,71,SVC workload
vm-5035,Ubuntu 20.04 LTS,10.20.115.244,hq-b-vm-inf-5035,224.35350881290455,Running Current,12365,Running,73,44,INF workload
vm-5036,Windows Server 2022 Standard,10.20.24.91,hq-b-vm-web-5036,109.1682095483098,Running Current,12365,Running,51,62,WEB workload
vm-5037,Windows Server 2022 Standard,10.20.157.203,hq-b-vm-inf-5037,228.51438184740687,Running Current,12365,Stopped,67,62,INF workload
vm-5038,Windows Server 2022 Standard,10.20.213.101,hq-b-vm-svc-5038,378.3280627133693,Running Current,12365,Running,48,57,SVC workload
vm-5039,Windows Server 2019 Standard,10.20.131.209,hq-b-vm-app-5039,223.99571241478236,Running Current,12365,Stopped,63,72,APP workload
vm-5040,Windows Server 2022 Standard,10.20.83.142,hq-b-vm-web-5040,222.28813336896624,Running Current,12365,Running,40,72,WEB workload
vm-5041,Ubuntu 20.04 LTS,10.20.219.116,hq-b-vm-db-5041,106.35533564199035,Running Current,12365,Running,64,79,DB workload
vm-5042,Windows Server 2019 Standard,10.20.189.221,hq-b-vm-svc-5042,126.67210947138034,Running Current,12365,Running,61,82,SVC workload
vm-5043,Windows Server 2019 Standard,10.20.75.92,hq-b-vm-web-5043,283.10037284796056,Running Current,12365,Running,35,70,WEB workload
vm-5044,RHEL 8.6,10.20.26.188,hq-b-vm-mon-5044,303.86087545991023,Running Current,12365,Running,21,65,MON workload
vm-5045,Windows Server 2019 Standard,10.20.53.61,hq-b-vm-inf-5045,371.56086665742555,Running Current,12365,Running,44,86,INF workload
vm-5046,Windows Server 2022 Standard,10.20.122.91,hq-b-vm-svc-5046,117.3303475289849,Running Current,12365,Running,68,68,SVC workload
vm-5047,Ubuntu 20.04 LTS,10.20.21.114,hq-b-vm-mon-5047,113.6408453274915,Running Current,12365,Stopped,47,89,MON workload
vm-5048,Windows Server 2019 Standard,10.20.37.162,hq-b-vm-db-5048,187.2095466521586,Running Current,12365,Running,66,41,DB workload
vm-5049,RHEL 8.6,10.20.101.208,hq-b-vm-db-5049,152.0796274168267,Running Current,12365,Running,46,75,DB workload
vm-5050,Windows Server 2022 Standard,10.20.113.156,hq-b-vm-app-5050,71.10894420352217,Running Current,12365,Running,76,54,APP workload
vm-5051,Windows Server 2019 Standard,10.20.240.235,hq-b-vm-inf-5051,92.2415766489557,Running Current,12365,Running,69,65,INF workload
vm-5052,RHEL 8.6,10.20.196.143,hq-b-vm-mon-5052,260.9868067200673,Running Current,12365,Running,34,73,MON workload
vm-5053,Windows Server 2019 Standard,10.20.234.228,hq-b-vm-svc-5053,288.0175659608355,Running Current,12365,Running,40,53,SVC workload
vm-5054,RHEL 8.6,10.20.140.33,hq-b-vm-app-5054,204.65439542622917,Running Current,12365,Running,34,77,APP workload
vm-5055,Windows Server 2022 Standard,10.20.183.119,hq-b-vm-web-5055,224.86461008536966,Running Current,12365,Running,22,64,WEB workload
vm-5056,RHEL 8.6,10.20.177.147,hq-b-vm-db-5056,143.18669857857077,Running Current,12365,Running,24,89,DB workload
vm-5057,Windows Server 2022 Standard,10.20.231.210,hq-b-vm-svc-5057,60.18784009627649,Running Current,12365,Running,43,86,SVC workload
vm-5058,RHEL 8.6,10.20.91.93,hq-b-vm-db-5058,140.66204262758768,Running Current,12365,Running,25,83,DB workload
vm-5059,RHEL 8.6,10.20.247.87,hq-b-vm-web-5059,38.914763630308926,Running Current,12365,Running,25,89,WEB workload
vm-5060,Windows Server 2022 Standard,10.20.41.235,hq-b-vm-mon-5060,29.413218521530048,Running Current,12365,Running,71,45,MON workload
vm-5061,Windows Server 2019 Standard,10.20.204.169,hq-b-vm-mon-5061,285.97508084377455,Running Current,12365,Running,72,59,MON workload
vm-5062,RHEL 8.6,10.20.63.15,hq-b-vm-mon-5062,285.8436631869101,Running Current,12365,Stopped,75,43,MON workload
vm-5063,Windows Server 2019 Standard,10.20.224.219,hq-b-vm-web-5063,358.66134014984436,Running Current,12365,Running,24,61,WEB workload
vm-5064,Ubuntu 20.04 LTS,10.20.150.159,hq-b-vm-db-5064,193.79662500213536,Running Current,12365,Running,65,53,DB workload
vm-5065,Windows Server 2019 Standard,10.20.80.173,hq-b-vm-app-5065,19.283406416954772,Running Current,12365,Running,51,79,APP workload
vm-5066,Windows Server 2019 Standard,10.20.204.142,hq-b-vm-app-5066,179.76614171383426,Running Current,12365,Running,46,79,APP workload
vm-5067,Windows Server 2019 Standard,10.20.35.129,hq-b-vm-inf-5067,69.39587159043774,Running Current,12365,Running,23,42,INF workload
vm-5068,Windows Server 2019 Standard,10.20.53.222,hq-b-vm-mon-5068,276.20322945147115,Running Current,12365,Running,23,50,MON workload
vm-5069,RHEL 8.6,10.20.227.49,hq-b-vm-mon-5069,122.22909088557935,Running Current,12365,Running,27,66,MON workload
vm-5070,Windows Server 2019 Standard,10.20.7.1,hq-b-vm-app-5070,93.69103698904418,Running Current,12365,Stopped,43,55,APP workload
vm-5071,Windows Server 2019 Standard,10.20.152.254,hq-b-vm-svc-5071,74.61011131635719,Running Current,12365,Running,40,90,SVC workload
vm-5072,Windows Server 2019 Standard,10.20.1.12,hq-b-vm-inf-5072,353.116572962222,Running Current,12365,Running,67,77,INF workload
vm-5073,Windows Server 2019 Standard,10.20.223.196,hq-b-vm-svc-5073,90.23282821161227,Running Current,12365,Running,72,43,SVC workload
vm-5074,Windows Server 2022 Standard,10.20.23.144,hq-b-vm-svc-5074,317.7758203349652,Running Current,12365,Running,41,56,SVC workload
vm-5075,Windows Server 2022 Standard,10.20.88.156,hq-b-vm-app-5075,229.367533602878,Running Current,12365,Running,49,73,APP workload
vm-5076,Windows Server 2022 Standard,10.20.232.45,hq-b-vm-app-5076,170.480764327829,Running Current,12365,Running,24,64,APP workload
vm-5077,Windows Server 2022 Standard,10.20.206.139,hq-b-vm-app-5077,42.82194249205581,Running Current,12365,Running,78,50,APP workload
vm-5078,Windows Server 2019 Standard,10.20.164.3,hq-b-vm-inf-5078,17.91309860411836,Running Current,12365,Running,49,82,INF workload
vm-5079,Ubuntu 20.04 LTS,10.20.46.254,hq-b-vm-web-5079,36.75893658437596,Running Current,12365,Running,45,79,WEB workload
vm-5080,Windows Server 2022 Standard,10.20.170.122,hq-b-vm-svc-5080,352.17694818877015,Running Current,12365,Running,76,89,SVC workload
vm-5081,Ubuntu 20.04 LTS,10.20.222.164,hq-b-vm-inf-5081,55.02450706591463,Running Current,12365,Stopped,40,80,INF workload
vm-5082,Ubuntu 20.04 LTS,10.20.238.50,hq-b-vm-svc-5082,208.82288399116362,Running Current,12365,Running,41,45,SVC workload
vm-5083,Windows Server 2022 Standard,10.20.226.99,hq-b-vm-web-5083,50.37228208067599,Running Current,12365,Running,77,83,WEB workload
vm-5084,Windows Server 2019 Standard,10.20.20.21,hq-b-vm-mon-5084,342.75229175502005,Running Current,12365,Running,46,55,MON workload
vm-5085,Windows Server 2022 Standard,10.20.240.145,hq-b-vm-svc-5085,91.8488581085608,Running Current,12365,Running,58,56,SVC workload
vm-5086,Windows Server 2019 Standard,10.20.5.191,hq-b-vm-svc-5086,284.06524112082786,Running Current,12365,Running,36,90,SVC workload
vm-5087,RHEL 8.6,10.20.208.253,hq-b-vm-inf-5087,394.9745471316908,Running Current,12365,Running,48,50,INF workload
vm-5088,Windows Server 2019 Standard,10.20.15.243,hq-b-vm-app-5088,378.0933200422397,Running Current,12365,Running,78,84,APP workload
vm-5089,Windows Server 2019 Standard,10.20.148.63,hq-b-vm-app-5089,299.9276820755893,Running Current,12365,Running,46,64,APP workload
vm-5090,RHEL 8.6,10.20.196.129,hq-b-vm-web-5090,181.2433196080459,Running Current,12365,Running,56,44,WEB workload
vm-5091,RHEL 8.6,10.20.245.116,hq-b-vm-web-5091,305.87029838020885,Running Current,12365,Running,37,60,WEB workload
vm-5092,Windows Server 2019 Standard,10.20.109.135,hq-b-vm-svc-5092,20.7957099104851,Running Current,12365,Running,70,70,SVC workload
vm-5093,Windows Server 2019 Standard,10.20.201.189,hq-b-vm-inf-5093,134.15608279522934,Running Current,12365,Running,21,45,INF workload
vm-5094,Windows Server 2019 Standard,10.20.212.183,hq-b-vm-inf-5094,119.01417012412361,Running Current,12365,Running,80,82,INF workload
vm-5095,Windows Server 2022 Standard,10.20.20.30,hq-b-vm-db-5095,250.9443033040704,Running Current,12365,Running,27,53,DB workload
vm-5096,Windows Server 2019 Standard,10.20.144.230,hq-b-vm-web-5096,102.54953077893421,Running Current,12365,Running,42,68,WEB workload
vm-5097,Windows Server 2019 Standard,10.20.199.7,hq-b-vm-db-5097,143.6439574435112,Running Current,12365,Running,24,44,DB workload
vm-5098,Ubuntu 20.04 LTS,10.20.89.199,hq-b-vm-web-5098,299.1360523719998,Running Current,12365,Running,68,67,WEB workload
vm-5099,Windows Server 2019 Standard,10.20.238.62,hq-b-vm-db-5099,82.55549347594624,Running Current,12365,Running,29,62,DB workload
vm-5100,Windows Server 2022 Standard,10.20.113.4,hq-b-vm-web-5100,126.8713652086895,Running Current,12365,Running,27,60,WEB workload
vm-5101,Windows Server 2019 Standard,10.20.140.71,hq-b-vm-app-5101,48.18685900586107,Running Current,12365,Running,43,61,APP workload
vm-5102,Ubuntu 20.04 LTS,10.20.143.204,hq-b-vm-db-5102,343.78806029717475,Running Current,12365,Running,39,87,DB workload
vm-5103,Windows Server 2022 Standard,10.20.105.83,hq-b-vm-inf-5103,26.971905656106124,Running Current,12365,Running,74,47,INF workload
vm-5104,Windows Server 2022 Standard,10.20.212.205,hq-b-vm-mon-5104,249.29330806635792,Running Current,12365,Running,35,83,MON workload
vm-5105,Windows Server 2019 Standard,10.20.135.244,hq-b-vm-svc-5105,167.70778045123987,Running Current,12365,Running,49,85,SVC workload
vm-5106,RHEL 8.6,10.20.152.55,hq-b-vm-mon-5106,233.07066316519558,Running Current,12365,Stopped,58,58,MON workload
vm-5107,Windows Server 2022 Standard,10.20.30.224,hq-b-vm-inf-5107,22.72137718027504,Running Current,12365,Running,77,89,INF workload
vm-5108,Windows Server 2019 Standard,10.20.64.95,hq-b-vm-mon-5108,282.1213203628959,Running Current,12365,Running,39,84,MON workload
vm-5109,Windows Server 2019 Standard,10.20.186.184,hq-b-vm-db-5109,275.9218600097237,Running Current,12365,Running,78,79,DB workload
vm-5110,Windows Server 2022 Standard,10.20.180.204,hq-b-vm-svc-5110,34.86823269470345,Running Current,12365,Running,63,61,SVC workload
vm-5111,Ubuntu 20.04 LTS,10.20.202.101,hq-b-vm-mon-5111,8.068073704414086,Running Current,12365,Running,45,86,MON workload
vm-5112,Windows Server 2022 Standard,10.20.248.97,hq-b-vm-inf-5112,13.01259220470557,Running Current,12365,Running,20,61,INF workload
vm-5113,RHEL 8.6,10.20.157.129,hq-b-vm-inf-5113,145.91250370780682,Running Current,12365,Running,40,80,INF workload
vm-5114,Ubuntu 20.04 LTS,10.20.195.234,hq-b-vm-svc-5114,153.16897189747442,Running Current,12365,Running,33,44,SVC workload
vm-5115,RHEL 8.6,10.20.119.102,hq-b-vm-app-5115,205.86932438983905,Running Current,12365,Running,53,80,APP workload
vm-5116,Windows Server 2019 Standard,10.20.136.183,hq-b-vm-svc-5116,86.38448807920783,Running Current,12365,Running,73,46,SVC workload
vm-5117,Windows Server 2019 Standard,10.20.143.244,hq-b-vm-web-5117,118.54363121376576,Running Current,12365,Running,20,82,WEB workload
vm-5118,Ubuntu 20.04 LTS,10.20.103.83,hq-b-vm-app-5118,361.8257833505243,Running Current,12365,Running,75,67,APP workload
vm-5119,Ubuntu 20.04 LTS,10.20.164.131,hq-b-vm-app-5119,202.74309007754783,Running Current,12365,Running,31,69,APP workload
vm-5120,Windows Server 2019 Standard,10.20.237.250,hq-b-vm-web-5120,319.1439012425101,Running Current,12365,Running,30,70,WEB workload
vm-5121,Windows Server 2022 Standard,10.20.42.236,hq-b-vm-app-5121,347.5597268661054,Running Current,12365,Stopped,68,58,APP workload
vm-5122,Windows Server 2019 Standard,10.20.78.20,hq-b-vm-web-5122,163.95491672678537,Running Current,12365,Running,50,51,WEB workload
vm-5123,Windows Server 2019 Standard,10.20.93.87,hq-b-vm-svc-5123,135.4370759381067,Running Current,12365,Running,65,77,SVC workload
vm-5124,Ubuntu 20.04 LTS,10.20.234.97,hq-b-vm-svc-5124,9.66053175531759,Running Current,12365,Running,45,74,SVC workload
vm-5125,Windows Server 2022 Standard,10.20.217.231,hq-b-vm-db-5125,203.27464503460098,Running Current,12365,Running,36,51,DB workload
vm-5126,Windows Server 2019 Standard,10.20.126.61,hq-b-vm-web-5126,384.668111895609,Running Current,12365,Running,48,55,WEB workload
vm-5127,Windows Server 2019 Standard,10.20.199.116,hq-b-vm-svc-5127,154.3738934819313,Running Current,12365,Stopped,50,74,SVC workload
vm-5128,Windows Server 2022 Standard,10.20.38.126,hq-b-vm-app-5128,301.2324334270281,Running Current,12365,Running,32,65,APP workload
vm-5129,Ubuntu 20.04 LTS,10.20.148.195,hq-b-vm-svc-5129,236.85187976752326,Running Current,12365,Stopped,73,46,SVC workload
vm-5130,RHEL 8.6,10.20.22.220,hq-b-vm-inf-5130,276.5124370724346,Running Current,12365,Stopped,53,49,INF workload
vm-5131,Windows Server 2019 Standard,10.20.59.191,hq-b-vm-mon-5131,204.23039458065526,Running Current,12365,Running,46,81,MON workload
vm-5132,Windows Server 2022 Standard,10.20.13.124,hq-b-vm-db-5132,128.57091436866608,Running Current,12365,Running,79,66,DB workload
vm-5133,Windows Server 2022 Standard,10.20.176.67,hq-b-vm-inf-5133,175.1319327626489,Running Current,12365,Running,24,57,INF workload
vm-5134,Windows Server 2022 Standard,10.20.205.97,hq-b-vm-svc-5134,331.03804755807556,Running Current,12365,Running,51,71,SVC workload
vm-5135,RHEL 8.6,10.20.207.173,hq-b-vm-db-5135,106.43133531727182,Running Current,12365,Running,46,52,DB workload
vm-5136,Windows Server 2022 Standard,10.20.157.198,hq-b-vm-mon-5136,17.34669887822083,Running Current,12365,Running,41,68,MON workload
vm-5137,RHEL 8.6,10.20.219.11,hq-b-vm-inf-5137,366.04972755021697,Running Current,12365,Stopped,72,46,INF workload
vm-5138,Windows Server 2019 Standard,10.20.168.19,hq-b-vm-db-5138,366.7779517307525,Running Current,12365,Running,71,87,DB workload
vm-5139,Windows Server 2019 Standard,10.20.143.111,hq-b-vm-app-5139,369.87080843593225,Running Current,12365,Running,76,70,APP workload
