name,moref,object_type,object_moref,category,value,created_date,modified_date,notes
TAG-Application-3876,tag-3876,VM,vm-5242,Application,INF,2024-12-03,2024-12-15,Application tag for HQ-B-VM-INF-5242
TAG-Application-3877,tag-3877,VM,vm-7553,Application,APP,2024-07-22,2024-12-15,Application tag for APAC-VM-APP-7553
TAG-Application-3878,tag-3878,VM,vm-2561,Application,INF,2023-09-27,2024-12-15,Application tag for HQ-A-VM-INF-2561
TAG-Application-3879,tag-3879,VM,vm-2453,Application,SVC,2023-02-28,2024-12-15,Application tag for HQ-A-VM-SVC-2453
TAG-Application-3880,tag-3880,VM,vm-6220,Application,MON,2020-03-03,2024-12-15,Application tag for NA-VM-MON-6220
TAG-Application-3881,tag-3881,VM,vm-3022,Application,APP,2019-07-23,2024-12-15,Application tag for HQ-A-VM-APP-3022
TAG-Application-3882,tag-3882,VM,vm-6015,Application,MON,2020-06-25,2024-12-15,Application tag for NA-VM-MON-6015
TAG-Application-3883,tag-3883,VM,vm-2409,Application,DB,2019-09-14,2024-12-15,Application tag for HQ-A-VM-DB-2409
TAG-Application-3884,tag-3884,VM,vm-1562,Application,WEB,2023-03-24,2024-12-15,Application tag for HQ-A-VM-WEB-1562
TAG-Application-3885,tag-3885,VM,vm-1836,Application,SVC,2024-09-17,2024-12-15,Application tag for HQ-A-VM-SVC-1836
TAG-Application-3886,tag-3886,VM,vm-1610,Application,INF,2022-10-22,2024-12-15,Application tag for HQ-A-VM-INF-1610
TAG-Application-3887,tag-3887,VM,vm-3297,Application,DB,2020-10-13,2024-12-15,Application tag for HQ-A-VM-DB-3297
TAG-Application-3888,tag-3888,VM,vm-2334,Application,MON,2021-11-04,2024-12-15,Application tag for HQ-A-VM-MON-2334
TAG-Application-3889,tag-3889,VM,vm-3543,Application,INF,2020-05-14,2024-12-15,Application tag for HQ-B-VM-INF-3543
TAG-Application-3890,tag-3890,VM,vm-6374,Application,APP,2019-02-20,2024-12-15,Application tag for EU-VM-APP-6374
TAG-Application-3891,tag-3891,VM,vm-4716,Application,DB,2024-10-02,2024-12-15,Application tag for HQ-B-VM-DB-4716
TAG-Application-3892,tag-3892,VM,vm-7042,Application,WEB,2019-09-27,2024-12-15,Application tag for APAC-VM-WEB-7042
TAG-Application-3893,tag-3893,VM,vm-6524,Application,APP,2019-12-16,2024-12-15,Application tag for EU-VM-APP-6524
TAG-Application-3894,tag-3894,VM,vm-2605,Application,APP,2020-07-23,2024-12-15,Application tag for HQ-A-VM-APP-2605
TAG-Application-3895,tag-3895,VM,vm-7057,Application,DB,2021-01-20,2024-12-15,Application tag for APAC-VM-DB-7057
TAG-Application-3896,tag-3896,VM,vm-4155,Application,APP,2024-11-20,2024-12-15,Application tag for HQ-B-VM-APP-4155
TAG-Application-3897,tag-3897,VM,vm-7011,Application,WEB,2020-04-10,2024-12-15,Application tag for APAC-VM-WEB-7011
TAG-Application-3898,tag-3898,VM,vm-5152,Application,APP,2023-10-27,2024-12-15,Application tag for HQ-B-VM-APP-5152
TAG-Application-3899,tag-3899,VM,vm-6622,Application,DB,2020-07-20,2024-12-15,Application tag for EU-VM-DB-6622
TAG-Application-3900,tag-3900,VM,vm-1531,Application,WEB,2019-07-07,2024-12-15,Application tag for HQ-A-VM-WEB-1531
TAG-Application-3901,tag-3901,VM,vm-3735,Application,WEB,2022-12-02,2024-12-15,Application tag for HQ-B-VM-WEB-3735
TAG-Application-3902,tag-3902,VM,vm-5556,Application,SVC,2020-06-16,2024-12-15,Application tag for HQ-B-VM-SVC-5556
TAG-Application-3903,tag-3903,VM,vm-2837,Application,DB,2023-10-18,2024-12-15,Application tag for HQ-A-VM-DB-2837
TAG-Application-3904,tag-3904,VM,vm-2674,Application,DB,2020-07-18,2024-12-15,Application tag for HQ-A-VM-DB-2674
TAG-Application-3905,tag-3905,VM,vm-3434,Application,WEB,2023-01-03,2024-12-15,Application tag for HQ-B-VM-WEB-3434
TAG-Application-3906,tag-3906,VM,vm-6404,Application,DB,2023-05-08,2024-12-15,Application tag for EU-VM-DB-6404
TAG-Application-3907,tag-3907,VM,vm-1461,Application,MON,2019-04-19,2024-12-15,Application tag for HQ-A-VM-MON-1461
TAG-Application-3908,tag-3908,VM,vm-4406,Application,WEB,2021-12-07,2024-12-15,Application tag for HQ-B-VM-WEB-4406
TAG-Application-3909,tag-3909,VM,vm-3431,Application,APP,2019-04-03,2024-12-15,Application tag for HQ-B-VM-APP-3431
TAG-Application-3910,tag-3910,VM,vm-2246,Application,MON,2023-03-02,2024-12-15,Application tag for HQ-A-VM-MON-2246
TAG-Application-3911,tag-3911,VM,vm-3007,Application,SVC,2021-02-22,2024-12-15,Application tag for HQ-A-VM-SVC-3007
TAG-Application-3912,tag-3912,VM,vm-6604,Application,INF,2020-09-04,2024-12-15,Application tag for EU-VM-INF-6604
TAG-Application-3913,tag-3913,VM,vm-7498,Application,SVC,2024-12-06,2024-12-15,Application tag for APAC-VM-SVC-7498
TAG-Application-3914,tag-3914,VM,vm-1763,Application,INF,2022-05-14,2024-12-15,Application tag for HQ-A-VM-INF-1763
TAG-Application-3915,tag-3915,VM,vm-2854,Application,APP,2022-08-20,2024-12-15,Application tag for HQ-A-VM-APP-2854
TAG-Application-3916,tag-3916,VM,vm-5740,Application,INF,2021-04-22,2024-12-15,Application tag for HQ-B-VM-INF-5740
TAG-Application-3917,tag-3917,VM,vm-1048,Application,MON,2021-09-16,2024-12-15,Application tag for HQ-A-VM-MON-1048
TAG-Application-3918,tag-3918,VM,vm-7094,Application,WEB,2019-10-08,2024-12-15,Application tag for APAC-VM-WEB-7094
TAG-Application-3919,tag-3919,VM,vm-1597,Application,DB,2021-08-26,2024-12-15,Application tag for HQ-A-VM-DB-1597
TAG-Application-3920,tag-3920,VM,vm-4860,Application,SVC,2023-08-03,2024-12-15,Application tag for HQ-B-VM-SVC-4860
TAG-Application-3921,tag-3921,VM,vm-1547,Application,DB,2022-12-01,2024-12-15,Application tag for HQ-A-VM-DB-1547
TAG-Application-3922,tag-3922,VM,vm-5382,Application,DB,2019-08-25,2024-12-15,Application tag for HQ-B-VM-DB-5382
TAG-Application-3923,tag-3923,VM,vm-4564,Application,WEB,2022-09-26,2024-12-15,Application tag for HQ-B-VM-WEB-4564
TAG-Application-3924,tag-3924,VM,vm-4099,Application,WEB,2021-08-15,2024-12-15,Application tag for HQ-B-VM-WEB-4099
TAG-Application-3925,tag-3925,VM,vm-4916,Application,MON,2019-04-14,2024-12-15,Application tag for HQ-B-VM-MON-4916
TAG-Application-3926,tag-3926,VM,vm-2855,Application,SVC,2020-04-04,2024-12-15,Application tag for HQ-A-VM-SVC-2855
TAG-Application-3927,tag-3927,VM,vm-4175,Application,APP,2020-11-10,2024-12-15,Application tag for HQ-B-VM-APP-4175
TAG-Application-3928,tag-3928,VM,vm-7142,Application,DB,2024-08-14,2024-12-15,Application tag for APAC-VM-DB-7142
TAG-Application-3929,tag-3929,VM,vm-3775,Application,SVC,2022-06-19,2024-12-15,Application tag for HQ-B-VM-SVC-3775
TAG-Application-3930,tag-3930,VM,vm-1199,Application,WEB,2022-10-22,2024-12-15,Application tag for HQ-A-VM-WEB-1199
TAG-Application-3931,tag-3931,VM,vm-5489,Application,INF,2021-05-14,2024-12-15,Application tag for HQ-B-VM-INF-5489
TAG-Application-3932,tag-3932,VM,vm-2534,Application,MON,2020-03-11,2024-12-15,Application tag for HQ-A-VM-MON-2534
TAG-Application-3933,tag-3933,VM,vm-5878,Application,DB,2019-07-27,2024-12-15,Application tag for NA-VM-DB-5878
TAG-Application-3934,tag-3934,VM,vm-7546,Application,DB,2024-08-23,2024-12-15,Application tag for APAC-VM-DB-7546
TAG-Application-3935,tag-3935,VM,vm-3269,Application,SVC,2024-05-31,2024-12-15,Application tag for HQ-A-VM-SVC-3269
TAG-Application-3936,tag-3936,VM,vm-5258,Application,DB,2023-06-05,2024-12-15,Application tag for HQ-B-VM-DB-5258
TAG-Application-3937,tag-3937,VM,vm-2740,Application,INF,2022-01-18,2024-12-15,Application tag for HQ-A-VM-INF-2740
TAG-Application-3938,tag-3938,VM,vm-2812,Application,SVC,2023-03-29,2024-12-15,Application tag for HQ-A-VM-SVC-2812
TAG-Application-3939,tag-3939,VM,vm-6921,Application,DB,2019-09-23,2024-12-15,Application tag for EU-VM-DB-6921
TAG-Application-3940,tag-3940,VM,vm-4522,Application,WEB,2022-10-18,2024-12-15,Application tag for HQ-B-VM-WEB-4522
TAG-Application-3941,tag-3941,VM,vm-5726,Application,INF,2022-03-26,2024-12-15,Application tag for HQ-B-VM-INF-5726
TAG-Application-3942,tag-3942,VM,vm-7232,Application,APP,2021-01-04,2024-12-15,Application tag for APAC-VM-APP-7232
TAG-Application-3943,tag-3943,VM,vm-4414,Application,WEB,2021-12-01,2024-12-15,Application tag for HQ-B-VM-WEB-4414
TAG-Application-3944,tag-3944,VM,vm-4638,Application,INF,2024-10-24,2024-12-15,Application tag for HQ-B-VM-INF-4638
TAG-Application-3945,tag-3945,VM,vm-3782,Application,DB,2019-12-18,2024-12-15,Application tag for HQ-B-VM-DB-3782
TAG-Application-3946,tag-3946,VM,vm-6345,Application,MON,2024-10-31,2024-12-15,Application tag for EU-VM-MON-6345
TAG-Application-3947,tag-3947,VM,vm-5870,Application,WEB,2021-10-15,2024-12-15,Application tag for NA-VM-WEB-5870
TAG-Application-3948,tag-3948,VM,vm-1620,Application,APP,2021-01-22,2024-12-15,Application tag for HQ-A-VM-APP-1620
TAG-Application-3949,tag-3949,VM,vm-1586,Application,WEB,2019-10-03,2024-12-15,Application tag for HQ-A-VM-WEB-1586
TAG-Application-3950,tag-3950,VM,vm-5062,Application,MON,2024-04-23,2024-12-15,Application tag for HQ-B-VM-MON-5062
TAG-Application-3951,tag-3951,VM,vm-3073,Application,DB,2020-07-04,2024-12-15,Application tag for HQ-A-VM-DB-3073
TAG-Application-3952,tag-3952,VM,vm-6833,Application,MON,2020-09-23,2024-12-15,Application tag for EU-VM-MON-6833
TAG-Application-3953,tag-3953,VM,vm-6267,Application,MON,2024-06-07,2024-12-15,Application tag for EU-VM-MON-6267
TAG-Application-3954,tag-3954,VM,vm-6568,Application,MON,2021-12-03,2024-12-15,Application tag for EU-VM-MON-6568
TAG-Application-3955,tag-3955,VM,vm-3794,Application,SVC,2019-09-10,2024-12-15,Application tag for HQ-B-VM-SVC-3794
TAG-Application-3956,tag-3956,VM,vm-2712,Application,WEB,2020-06-03,2024-12-15,Application tag for HQ-A-VM-WEB-2712
TAG-Application-3957,tag-3957,VM,vm-5913,Application,APP,2020-12-04,2024-12-15,Application tag for NA-VM-APP-5913
TAG-Application-3958,tag-3958,VM,vm-5480,Application,SVC,2020-08-17,2024-12-15,Application tag for HQ-B-VM-SVC-5480
TAG-Application-3959,tag-3959,VM,vm-4618,Application,INF,2022-02-10,2024-12-15,Application tag for HQ-B-VM-INF-4618
TAG-Application-3960,tag-3960,VM,vm-6972,Application,APP,2022-06-29,2024-12-15,Application tag for APAC-VM-APP-6972
TAG-Application-3961,tag-3961,VM,vm-1080,Application,MON,2020-06-25,2024-12-15,Application tag for HQ-A-VM-MON-1080
TAG-Application-3962,tag-3962,VM,vm-5459,Application,DB,2020-06-30,2024-12-15,Application tag for HQ-B-VM-DB-5459
TAG-Application-3963,tag-3963,VM,vm-4574,Application,DB,2020-07-29,2024-12-15,Application tag for HQ-B-VM-DB-4574
TAG-Application-3964,tag-3964,VM,vm-7272,Application,WEB,2021-09-01,2024-12-15,Application tag for APAC-VM-WEB-7272
TAG-Application-3965,tag-3965,VM,vm-6147,Application,APP,2019-04-05,2024-12-15,Application tag for NA-VM-APP-6147
TAG-Application-3966,tag-3966,VM,vm-1341,Application,SVC,2019-10-04,2024-12-15,Application tag for HQ-A-VM-SVC-1341
TAG-Application-3967,tag-3967,VM,vm-1305,Application,INF,2023-06-30,2024-12-15,Application tag for HQ-A-VM-INF-1305
TAG-Application-3968,tag-3968,VM,vm-4125,Application,SVC,2023-01-11,2024-12-15,Application tag for HQ-B-VM-SVC-4125
TAG-Application-3969,tag-3969,VM,vm-7241,Application,SVC,2021-07-16,2024-12-15,Application tag for APAC-VM-SVC-7241
TAG-Application-3970,tag-3970,VM,vm-4790,Application,APP,2024-09-01,2024-12-15,Application tag for HQ-B-VM-APP-4790
TAG-Application-3971,tag-3971,VM,vm-7556,Application,SVC,2023-03-31,2024-12-15,Application tag for APAC-VM-SVC-7556
TAG-Application-3972,tag-3972,VM,vm-2162,Application,SVC,2020-12-07,2024-12-15,Application tag for HQ-A-VM-SVC-2162
TAG-Application-3973,tag-3973,VM,vm-2317,Application,INF,2020-01-04,2024-12-15,Application tag for HQ-A-VM-INF-2317
TAG-Application-3974,tag-3974,VM,vm-4485,Application,WEB,2024-05-23,2024-12-15,Application tag for HQ-B-VM-WEB-4485
TAG-Application-3975,tag-3975,VM,vm-6092,Application,MON,2020-12-14,2024-12-15,Application tag for NA-VM-MON-6092
TAG-Application-3976,tag-3976,VM,vm-1137,Application,INF,2023-10-17,2024-12-15,Application tag for HQ-A-VM-INF-1137
TAG-Application-3977,tag-3977,VM,vm-2054,Application,WEB,2020-12-03,2024-12-15,Application tag for HQ-A-VM-WEB-2054
TAG-Application-3978,tag-3978,VM,vm-2597,Application,SVC,2021-01-16,2024-12-15,Application tag for HQ-A-VM-SVC-2597
TAG-Application-3979,tag-3979,VM,vm-3874,Application,MON,2022-09-29,2024-12-15,Application tag for HQ-B-VM-MON-3874
TAG-Application-3980,tag-3980,VM,vm-5749,Application,WEB,2020-11-22,2024-12-15,Application tag for NA-VM-WEB-5749
TAG-Application-3981,tag-3981,VM,vm-1605,Application,MON,2023-01-08,2024-12-15,Application tag for HQ-A-VM-MON-1605
TAG-Application-3982,tag-3982,VM,vm-1347,Application,INF,2024-02-29,2024-12-15,Application tag for HQ-A-VM-INF-1347
TAG-Application-3983,tag-3983,VM,vm-1265,Application,MON,2024-11-04,2024-12-15,Application tag for HQ-A-VM-MON-1265
TAG-Application-3984,tag-3984,VM,vm-1185,Application,WEB,2022-09-06,2024-12-15,Application tag for HQ-A-VM-WEB-1185
TAG-Application-3985,tag-3985,VM,vm-2051,Application,WEB,2024-08-06,2024-12-15,Application tag for HQ-A-VM-WEB-2051
TAG-Application-3986,tag-3986,VM,vm-4159,Application,SVC,2019-06-27,2024-12-15,Application tag for HQ-B-VM-SVC-4159
TAG-Application-3987,tag-3987,VM,vm-2263,Application,MON,2019-06-14,2024-12-15,Application tag for HQ-A-VM-MON-2263
TAG-Application-3988,tag-3988,VM,vm-2446,Application,INF,2020-12-17,2024-12-15,Application tag for HQ-A-VM-INF-2446
TAG-Application-3989,tag-3989,VM,vm-4548,Application,WEB,2022-06-17,2024-12-15,Application tag for HQ-B-VM-WEB-4548
TAG-Application-3990,tag-3990,VM,vm-2830,Application,SVC,2022-12-28,2024-12-15,Application tag for HQ-A-VM-SVC-2830
TAG-Application-3991,tag-3991,VM,vm-4514,Application,DB,2019-11-16,2024-12-15,Application tag for HQ-B-VM-DB-4514
TAG-Application-3992,tag-3992,VM,vm-4909,Application,SVC,2024-05-10,2024-12-15,Application tag for HQ-B-VM-SVC-4909
TAG-Application-3993,tag-3993,VM,vm-6895,Application,DB,2020-04-01,2024-12-15,Application tag for EU-VM-DB-6895
TAG-Application-3994,tag-3994,VM,vm-5888,Application,INF,2019-12-06,2024-12-15,Application tag for NA-VM-INF-5888
TAG-Application-3995,tag-3995,VM,vm-5649,Application,INF,2022-07-07,2024-12-15,Application tag for HQ-B-VM-INF-5649
TAG-Application-3996,tag-3996,VM,vm-2959,Application,INF,2023-07-19,2024-12-15,Application tag for HQ-A-VM-INF-2959
TAG-Application-3997,tag-3997,VM,vm-5022,Application,DB,2021-01-17,2024-12-15,Application tag for HQ-B-VM-DB-5022
TAG-Application-3998,tag-3998,VM,vm-1617,Application,APP,2019-11-06,2024-12-15,Application tag for HQ-A-VM-APP-1617
TAG-Application-3999,tag-3999,VM,vm-5120,Application,WEB,2019-09-23,2024-12-15,Application tag for HQ-B-VM-WEB-5120
TAG-Application-4000,tag-4000,VM,vm-2082,Application,INF,2024-09-03,2024-12-15,Application tag for HQ-A-VM-INF-2082
TAG-Application-4001,tag-4001,VM,vm-5077,Application,APP,2023-12-02,2024-12-15,Application tag for HQ-B-VM-APP-5077
TAG-Application-4002,tag-4002,VM,vm-3009,Application,WEB,2019-12-13,2024-12-15,Application tag for HQ-A-VM-WEB-3009
TAG-Application-4003,tag-4003,VM,vm-3380,Application,APP,2019-11-21,2024-12-15,Application tag for HQ-A-VM-APP-3380
TAG-Application-4004,tag-4004,VM,vm-7452,Application,DB,2024-01-05,2024-12-15,Application tag for APAC-VM-DB-7452
TAG-Application-4005,tag-4005,VM,vm-2800,Application,DB,2021-10-13,2024-12-15,Application tag for HQ-A-VM-DB-2800
TAG-Application-4006,tag-4006,VM,vm-2394,Application,SVC,2022-01-28,2024-12-15,Application tag for HQ-A-VM-SVC-2394
TAG-Application-4007,tag-4007,VM,vm-4178,Application,APP,2019-02-12,2024-12-15,Application tag for HQ-B-VM-APP-4178
TAG-Application-4008,tag-4008,VM,vm-1088,Application,APP,2021-07-19,2024-12-15,Application tag for HQ-A-VM-APP-1088
TAG-Application-4009,tag-4009,VM,vm-1071,Application,DB,2020-11-10,2024-12-15,Application tag for HQ-A-VM-DB-1071
TAG-Application-4010,tag-4010,VM,vm-2333,Application,WEB,2023-05-21,2024-12-15,Application tag for HQ-A-VM-WEB-2333
TAG-Application-4011,tag-4011,VM,vm-6808,Application,APP,2019-10-14,2024-12-15,Application tag for EU-VM-APP-6808
TAG-Application-4012,tag-4012,VM,vm-2244,Application,WEB,2021-04-08,2024-12-15,Application tag for HQ-A-VM-WEB-2244
TAG-Application-4013,tag-4013,VM,vm-7337,Application,SVC,2021-05-21,2024-12-15,Application tag for APAC-VM-SVC-7337
TAG-Application-4014,tag-4014,VM,vm-3707,Application,WEB,2021-12-20,2024-12-15,Application tag for HQ-B-VM-WEB-3707
TAG-Application-4015,tag-4015,VM,vm-4257,Application,MON,2019-09-02,2024-12-15,Application tag for HQ-B-VM-MON-4257
TAG-Application-4016,tag-4016,VM,vm-1164,Application,SVC,2020-09-23,2024-12-15,Application tag for HQ-A-VM-SVC-1164
TAG-Application-4017,tag-4017,VM,vm-3429,Application,APP,2024-06-26,2024-12-15,Application tag for HQ-B-VM-APP-3429
TAG-Application-4018,tag-4018,VM,vm-1900,Application,SVC,2020-12-27,2024-12-15,Application tag for HQ-A-VM-SVC-1900
TAG-Application-4019,tag-4019,VM,vm-1040,Application,WEB,2021-09-28,2024-12-15,Application tag for HQ-A-VM-WEB-1040
TAG-Application-4020,tag-4020,VM,vm-7085,Application,DB,2024-04-27,2024-12-15,Application tag for APAC-VM-DB-7085
TAG-Application-4021,tag-4021,VM,vm-6577,Application,INF,2023-09-13,2024-12-15,Application tag for EU-VM-INF-6577
TAG-Application-4022,tag-4022,VM,vm-5977,Application,INF,2022-07-11,2024-12-15,Application tag for NA-VM-INF-5977
TAG-Application-4023,tag-4023,VM,vm-6170,Application,DB,2019-05-12,2024-12-15,Application tag for NA-VM-DB-6170
TAG-Application-4024,tag-4024,VM,vm-1842,Application,INF,2019-08-11,2024-12-15,Application tag for HQ-A-VM-INF-1842
TAG-Application-4025,tag-4025,VM,vm-1949,Application,DB,2021-12-19,2024-12-15,Application tag for HQ-A-VM-DB-1949
TAG-Application-4026,tag-4026,VM,vm-5278,Application,WEB,2019-07-28,2024-12-15,Application tag for HQ-B-VM-WEB-5278
TAG-Application-4027,tag-4027,VM,vm-4899,Application,APP,2019-01-22,2024-12-15,Application tag for HQ-B-VM-APP-4899
TAG-Application-4028,tag-4028,VM,vm-5294,Application,APP,2019-11-04,2024-12-15,Application tag for HQ-B-VM-APP-5294
TAG-Application-4029,tag-4029,VM,vm-7415,Application,MON,2020-03-14,2024-12-15,Application tag for APAC-VM-MON-7415
TAG-Application-4030,tag-4030,VM,vm-4274,Application,MON,2020-06-30,2024-12-15,Application tag for HQ-B-VM-MON-4274
TAG-Application-4031,tag-4031,VM,vm-1732,Application,DB,2023-09-23,2024-12-15,Application tag for HQ-A-VM-DB-1732
TAG-Application-4032,tag-4032,VM,vm-4906,Application,DB,2023-09-01,2024-12-15,Application tag for HQ-B-VM-DB-4906
TAG-Application-4033,tag-4033,VM,vm-5630,Application,SVC,2019-05-21,2024-12-15,Application tag for HQ-B-VM-SVC-5630
TAG-Application-4034,tag-4034,VM,vm-5135,Application,DB,2021-12-24,2024-12-15,Application tag for HQ-B-VM-DB-5135
TAG-Application-4035,tag-4035,VM,vm-5207,Application,MON,2023-04-21,2024-12-15,Application tag for HQ-B-VM-MON-5207
TAG-Application-4036,tag-4036,VM,vm-6179,Application,INF,2024-06-17,2024-12-15,Application tag for NA-VM-INF-6179
TAG-Application-4037,tag-4037,VM,vm-6905,Application,APP,2021-11-05,2024-12-15,Application tag for EU-VM-APP-6905
TAG-Application-4038,tag-4038,VM,vm-7519,Application,APP,2023-02-14,2024-12-15,Application tag for APAC-VM-APP-7519
TAG-Application-4039,tag-4039,VM,vm-3941,Application,MON,2022-03-06,2024-12-15,Application tag for HQ-B-VM-MON-3941
TAG-Application-4040,tag-4040,VM,vm-1679,Application,SVC,2020-07-06,2024-12-15,Application tag for HQ-A-VM-SVC-1679
TAG-Application-4041,tag-4041,VM,vm-6318,Application,DB,2022-08-29,2024-12-15,Application tag for EU-VM-DB-6318
TAG-Application-4042,tag-4042,VM,vm-2138,Application,INF,2023-09-02,2024-12-15,Application tag for HQ-A-VM-INF-2138
TAG-Application-4043,tag-4043,VM,vm-7122,Application,APP,2024-05-12,2024-12-15,Application tag for APAC-VM-APP-7122
TAG-Application-4044,tag-4044,VM,vm-2685,Application,WEB,2023-04-06,2024-12-15,Application tag for HQ-A-VM-WEB-2685
TAG-Application-4045,tag-4045,VM,vm-5482,Application,INF,2020-12-02,2024-12-15,Application tag for HQ-B-VM-INF-5482
TAG-Application-4046,tag-4046,VM,vm-3951,Application,DB,2019-01-27,2024-12-15,Application tag for HQ-B-VM-DB-3951
TAG-Application-4047,tag-4047,VM,vm-5772,Application,INF,2024-01-02,2024-12-15,Application tag for NA-VM-INF-5772
TAG-Application-4048,tag-4048,VM,vm-3495,Application,MON,2023-10-16,2024-12-15,Application tag for HQ-B-VM-MON-3495
