name,moref,parent_host,cluster_moref,vcenter_moref,guest_os,vm_version,cpu_count,memory_gb,disk_count,nic_count,ip_addresses,power_state,created_date,notes
HQ-B-VM-03-17-10207,vm-10207,host-1320,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,8,16,2,4,10.20.219.129,poweredOn,2021-05-30 00:00:00,VM for MON workload
HQ-B-VM-03-17-10208,vm-10208,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,16,16,1,1,10.20.230.205,poweredOn,2020-05-31 00:00:00,VM for APP workload
HQ-B-VM-03-17-10209,vm-10209,host-1320,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,2,32,4,3,10.20.186.100,poweredOn,2024-01-01 00:00:00,VM for DB workload
HQ-B-VM-03-17-10210,vm-10210,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v18,4,64,2,1,10.20.58.134,poweredOn,2021-10-01 00:00:00,VM for WEB workload
HQ-B-VM-03-17-10211,vm-10211,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,4,32,1,1,10.20.69.71,poweredOn,2019-01-08 00:00:00,VM for APP workload
HQ-B-VM-03-17-10212,vm-10212,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,4,64,1,3,10.20.127.132,poweredOn,2024-04-29 00:00:00,VM for APP workload
HQ-B-VM-03-17-10213,vm-10213,host-1320,domain-c1016,vc-50a10894,RHEL 8.6,v17,2,16,4,2,10.20.152.104,poweredOn,2023-02-13 00:00:00,VM for WEB workload
HQ-B-VM-03-17-10214,vm-10214,host-1320,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v14,4,4,3,2,10.20.253.174,poweredOn,2023-12-25 00:00:00,VM for INF workload
HQ-B-VM-03-17-10215,vm-10215,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v17,8,64,1,3,10.20.179.54,poweredOn,2019-12-12 00:00:00,VM for INF workload
HQ-B-VM-03-17-10216,vm-10216,host-1320,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v14,2,16,4,2,10.20.38.157,poweredOn,2023-12-09 00:00:00,VM for WEB workload
HQ-B-VM-03-17-10217,vm-10217,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,16,64,1,2,10.20.10.29,poweredOn,2022-05-14 00:00:00,VM for APP workload
HQ-B-VM-03-17-10218,vm-10218,host-1320,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v16,2,32,1,3,10.20.237.174,poweredOn,2022-01-03 00:00:00,VM for WEB workload
HQ-B-VM-03-17-10219,vm-10219,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,4,64,4,2,10.20.222.240,poweredOn,2019-03-05 00:00:00,VM for APP workload
HQ-B-VM-03-17-10220,vm-10220,host-1320,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v14,4,8,3,4,10.20.153.203,poweredOn,2021-03-13 00:00:00,VM for SVC workload
HQ-B-VM-03-17-10221,vm-10221,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v16,4,16,3,3,10.20.60.71,poweredOn,2022-01-29 00:00:00,VM for APP workload
HQ-B-VM-03-17-10222,vm-10222,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,8,32,3,4,10.20.5.50,poweredOff,2019-10-07 00:00:00,VM for WEB workload
HQ-B-VM-03-17-10223,vm-10223,host-1320,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v19,8,16,1,2,10.20.26.181,poweredOn,2019-02-24 00:00:00,VM for APP workload
HQ-B-VM-03-17-10224,vm-10224,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,8,16,2,1,10.20.129.191,poweredOn,2021-03-20 00:00:00,VM for APP workload
HQ-B-VM-03-17-10225,vm-10225,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,16,16,4,1,10.20.1.199,poweredOn,2022-08-16 00:00:00,VM for SVC workload
HQ-B-VM-03-17-10226,vm-10226,host-1320,domain-c1016,vc-50a10894,RHEL 8.6,v19,4,16,3,1,10.20.169.133,poweredOn,2019-04-21 00:00:00,VM for WEB workload
HQ-B-VM-03-17-10227,vm-10227,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v15,4,32,2,4,10.20.11.107,poweredOn,2021-02-09 00:00:00,VM for APP workload
HQ-B-VM-03-17-10228,vm-10228,host-1320,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,8,32,1,1,10.20.102.91,poweredOn,2024-10-05 00:00:00,VM for APP workload
HQ-B-VM-03-17-10229,vm-10229,host-1320,domain-c1016,vc-50a10894,RHEL 8.6,v15,2,4,3,1,10.20.59.172,poweredOn,2020-05-07 00:00:00,VM for WEB workload
HQ-B-VM-03-17-10230,vm-10230,host-1320,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,8,16,2,3,10.20.213.83,poweredOn,2022-03-07 00:00:00,VM for DB workload
HQ-B-VM-03-18-10231,vm-10231,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v19,4,32,4,2,10.20.193.140,poweredOn,2021-01-03 00:00:00,VM for MON workload
HQ-B-VM-03-18-10232,vm-10232,host-1321,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v17,4,16,3,1,10.20.21.21,poweredOn,2024-08-19 00:00:00,VM for APP workload
HQ-B-VM-03-18-10233,vm-10233,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,8,16,1,1,10.20.220.40,poweredOn,2022-12-22 00:00:00,VM for MON workload
HQ-B-VM-03-18-10234,vm-10234,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v14,4,32,4,4,10.20.252.152,poweredOn,2021-11-30 00:00:00,VM for APP workload
HQ-B-VM-03-18-10235,vm-10235,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v17,16,32,3,2,10.20.122.210,poweredOn,2023-09-15 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10236,vm-10236,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,8,16,1,3,10.20.13.210,poweredOn,2023-06-20 00:00:00,VM for MON workload
HQ-B-VM-03-18-10237,vm-10237,host-1321,domain-c1016,vc-50a10894,RHEL 8.6,v16,8,16,3,1,10.20.26.51,poweredOn,2023-11-01 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10238,vm-10238,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,2,32,1,2,10.20.1.174,poweredOn,2020-02-29 00:00:00,VM for SVC workload
HQ-B-VM-03-18-10239,vm-10239,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,2,32,4,3,10.20.174.113,poweredOn,2023-02-18 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10240,vm-10240,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v17,8,64,1,3,10.20.155.8,poweredOn,2022-05-15 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10241,vm-10241,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v16,16,32,4,4,10.20.75.164,poweredOn,2020-01-27 00:00:00,VM for DB workload
HQ-B-VM-03-18-10242,vm-10242,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,16,64,2,2,10.20.236.185,poweredOn,2022-10-09 00:00:00,VM for APP workload
HQ-B-VM-03-18-10243,vm-10243,host-1321,domain-c1016,vc-50a10894,RHEL 8.6,v16,4,4,3,3,10.20.79.68,poweredOn,2021-02-07 00:00:00,VM for APP workload
HQ-B-VM-03-18-10244,vm-10244,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v18,2,16,2,3,10.20.238.237,poweredOn,2022-11-28 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10245,vm-10245,host-1321,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v16,2,16,3,1,10.20.3.33,poweredOn,2022-11-16 00:00:00,VM for DB workload
HQ-B-VM-03-18-10246,vm-10246,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v16,8,64,1,4,10.20.220.25,poweredOn,2023-04-02 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10247,vm-10247,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v16,4,32,4,4,10.20.69.243,poweredOn,2019-04-29 00:00:00,VM for MON workload
HQ-B-VM-03-18-10248,vm-10248,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v18,16,32,2,1,10.20.43.218,poweredOn,2023-04-18 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10249,vm-10249,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v18,4,32,1,2,10.20.131.198,poweredOn,2019-09-25 00:00:00,VM for DB workload
HQ-B-VM-03-18-10250,vm-10250,host-1321,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v14,2,8,4,1,10.20.132.108,poweredOn,2020-11-12 00:00:00,VM for APP workload
HQ-B-VM-03-18-10251,vm-10251,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,2,32,4,4,10.20.144.95,poweredOn,2020-02-15 00:00:00,VM for APP workload
HQ-B-VM-03-18-10252,vm-10252,host-1321,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v18,2,8,3,3,10.20.82.113,poweredOn,2021-01-28 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10253,vm-10253,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v15,8,64,4,2,10.20.227.55,poweredOn,2023-02-22 00:00:00,VM for DB workload
HQ-B-VM-03-18-10254,vm-10254,host-1321,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v16,8,8,2,2,10.20.200.64,poweredOn,2021-11-16 00:00:00,VM for INF workload
HQ-B-VM-03-18-10255,vm-10255,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v16,4,32,3,3,10.20.246.181,poweredOn,2020-09-18 00:00:00,VM for APP workload
HQ-B-VM-03-18-10256,vm-10256,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v16,8,8,3,3,10.20.48.245,poweredOn,2020-08-24 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10257,vm-10257,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,4,32,3,1,10.20.140.233,poweredOn,2020-06-16 00:00:00,VM for DB workload
HQ-B-VM-03-18-10258,vm-10258,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,8,32,3,4,10.20.113.30,poweredOn,2023-05-01 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10259,vm-10259,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v16,4,32,3,1,10.20.91.147,poweredOn,2019-09-02 00:00:00,VM for APP workload
HQ-B-VM-03-18-10260,vm-10260,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v14,8,8,4,4,10.20.145.3,poweredOn,2023-05-18 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10261,vm-10261,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v18,8,16,1,2,10.20.7.200,poweredOn,2024-04-28 00:00:00,VM for WEB workload
HQ-B-VM-03-18-10262,vm-10262,host-1321,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v18,8,64,4,4,10.20.6.50,poweredOff,2020-12-30 00:00:00,VM for APP workload
HQ-B-VM-03-18-10263,vm-10263,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,4,16,2,4,10.20.216.168,poweredOn,2023-04-09 00:00:00,VM for SVC workload
HQ-B-VM-03-18-10264,vm-10264,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v14,8,32,1,1,10.20.165.250,poweredOn,2019-09-24 00:00:00,VM for APP workload
HQ-B-VM-03-18-10265,vm-10265,host-1321,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,2,32,4,3,10.20.42.88,poweredOff,2019-07-12 00:00:00,VM for DB workload
HQ-B-VM-03-19-10266,vm-10266,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,16,32,3,2,10.20.110.161,poweredOn,2024-07-09 00:00:00,VM for SVC workload
HQ-B-VM-03-19-10267,vm-10267,host-1322,domain-c1016,vc-50a10894,RHEL 8.6,v18,2,4,3,1,10.20.250.216,poweredOn,2019-06-26 00:00:00,VM for APP workload
HQ-B-VM-03-19-10268,vm-10268,host-1322,domain-c1016,vc-50a10894,RHEL 8.6,v18,4,8,3,3,10.20.224.119,poweredOn,2023-08-28 00:00:00,VM for INF workload
HQ-B-VM-03-19-10269,vm-10269,host-1322,domain-c1016,vc-50a10894,RHEL 8.6,v18,8,8,1,4,10.20.118.229,poweredOn,2020-09-23 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10270,vm-10270,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,8,32,1,1,10.20.252.216,poweredOn,2019-02-06 00:00:00,VM for SVC workload
HQ-B-VM-03-19-10271,vm-10271,host-1322,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v14,2,16,1,3,10.20.86.233,poweredOn,2021-04-03 00:00:00,VM for APP workload
HQ-B-VM-03-19-10272,vm-10272,host-1322,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,2,32,1,4,10.20.243.233,poweredOff,2023-03-04 00:00:00,VM for DB workload
HQ-B-VM-03-19-10273,vm-10273,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,8,64,3,4,10.20.61.18,poweredOff,2020-02-03 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10274,vm-10274,host-1322,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v16,4,16,1,1,10.20.72.87,poweredOn,2024-03-24 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10275,vm-10275,host-1322,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v18,8,16,4,4,10.20.234.140,poweredOff,2024-08-12 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10276,vm-10276,host-1322,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,4,8,1,3,10.20.59.142,poweredOn,2021-10-19 00:00:00,VM for APP workload
HQ-B-VM-03-19-10277,vm-10277,host-1322,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v16,8,16,3,4,10.20.41.38,poweredOff,2023-12-31 00:00:00,VM for APP workload
HQ-B-VM-03-19-10278,vm-10278,host-1322,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v19,2,32,1,4,10.20.90.201,poweredOn,2023-02-08 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10279,vm-10279,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v16,16,16,2,4,10.20.157.117,poweredOff,2020-12-01 00:00:00,VM for INF workload
HQ-B-VM-03-19-10280,vm-10280,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v17,16,32,1,3,10.20.153.183,poweredOn,2023-09-03 00:00:00,VM for APP workload
HQ-B-VM-03-19-10281,vm-10281,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v17,4,64,2,4,10.20.88.67,poweredOn,2023-04-17 00:00:00,VM for APP workload
HQ-B-VM-03-19-10282,vm-10282,host-1322,domain-c1016,vc-50a10894,RHEL 8.6,v19,4,4,2,2,10.20.52.59,poweredOn,2024-05-05 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10283,vm-10283,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,8,32,3,2,10.20.158.175,poweredOn,2021-08-07 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10284,vm-10284,host-1322,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,4,16,2,1,10.20.97.85,poweredOn,2024-11-12 00:00:00,VM for DB workload
HQ-B-VM-03-19-10285,vm-10285,host-1322,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v18,8,4,2,1,10.20.169.166,poweredOn,2022-02-25 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10286,vm-10286,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v18,4,32,2,1,10.20.225.61,poweredOn,2022-05-16 00:00:00,VM for DB workload
HQ-B-VM-03-19-10287,vm-10287,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v18,16,16,2,1,10.20.160.12,poweredOn,2024-10-05 00:00:00,VM for MON workload
HQ-B-VM-03-19-10288,vm-10288,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v18,4,16,4,1,10.20.175.141,poweredOn,2022-03-04 00:00:00,VM for APP workload
HQ-B-VM-03-19-10289,vm-10289,host-1322,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,8,32,1,3,10.20.188.24,poweredOn,2019-03-30 00:00:00,VM for DB workload
HQ-B-VM-03-19-10290,vm-10290,host-1322,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v16,8,16,1,4,10.20.61.34,poweredOn,2020-07-18 00:00:00,VM for APP workload
HQ-B-VM-03-19-10291,vm-10291,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,16,32,3,4,10.20.82.63,poweredOn,2020-03-29 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10292,vm-10292,host-1322,domain-c1016,vc-50a10894,RHEL 8.6,v14,4,4,2,4,10.20.49.8,poweredOn,2019-09-06 00:00:00,VM for SVC workload
HQ-B-VM-03-19-10293,vm-10293,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,16,32,2,1,10.20.57.26,poweredOn,2023-03-31 00:00:00,VM for DB workload
HQ-B-VM-03-19-10294,vm-10294,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v17,16,64,3,2,10.20.36.86,poweredOn,2024-11-20 00:00:00,VM for WEB workload
HQ-B-VM-03-19-10295,vm-10295,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v15,8,32,3,2,10.20.229.68,poweredOn,2023-04-11 00:00:00,VM for DB workload
HQ-B-VM-03-19-10296,vm-10296,host-1322,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,8,16,2,2,10.20.158.174,poweredOn,2021-01-30 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10297,vm-10297,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v16,8,16,3,1,10.20.8.244,poweredOn,2024-07-01 00:00:00,VM for DB workload
HQ-B-VM-03-20-10298,vm-10298,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v16,8,16,4,2,10.20.195.126,poweredOn,2024-10-09 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10299,vm-10299,host-1323,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v14,4,16,4,4,10.20.17.232,poweredOn,2023-03-27 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10300,vm-10300,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,8,16,4,1,10.20.208.50,poweredOn,2022-02-10 00:00:00,VM for DB workload
HQ-B-VM-03-20-10301,vm-10301,host-1323,domain-c1016,vc-50a10894,RHEL 8.6,v16,8,8,1,1,10.20.33.230,poweredOn,2022-10-18 00:00:00,VM for APP workload
HQ-B-VM-03-20-10302,vm-10302,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,4,32,2,4,10.20.56.119,poweredOn,2019-10-21 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10303,vm-10303,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v17,16,32,4,4,10.20.243.214,poweredOn,2020-09-01 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10304,vm-10304,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v15,8,32,4,1,10.20.37.153,poweredOn,2020-02-10 00:00:00,VM for APP workload
HQ-B-VM-03-20-10305,vm-10305,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v14,8,16,2,1,10.20.211.29,poweredOn,2022-03-17 00:00:00,VM for MON workload
HQ-B-VM-03-20-10306,vm-10306,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,2,16,2,1,10.20.135.64,poweredOn,2023-03-01 00:00:00,VM for INF workload
HQ-B-VM-03-20-10307,vm-10307,host-1323,domain-c1016,vc-50a10894,RHEL 8.6,v18,2,4,3,2,10.20.219.59,poweredOn,2020-03-22 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10308,vm-10308,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v15,8,64,2,2,10.20.129.70,poweredOn,2022-05-26 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10309,vm-10309,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,4,32,2,4,10.20.128.205,poweredOn,2022-07-30 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10310,vm-10310,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v18,8,8,1,2,10.20.41.123,poweredOn,2024-11-10 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10311,vm-10311,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v18,16,16,3,4,10.20.35.154,poweredOn,2023-02-28 00:00:00,VM for DB workload
HQ-B-VM-03-20-10312,vm-10312,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v14,4,8,4,4,10.20.206.226,poweredOff,2020-11-06 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10313,vm-10313,host-1323,domain-c1016,vc-50a10894,RHEL 8.6,v15,8,16,2,1,10.20.225.158,poweredOn,2023-04-22 00:00:00,VM for DB workload
HQ-B-VM-03-20-10314,vm-10314,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,8,32,4,4,10.20.57.74,poweredOn,2021-03-29 00:00:00,VM for SVC workload
HQ-B-VM-03-20-10315,vm-10315,host-1323,domain-c1016,vc-50a10894,RHEL 8.6,v14,2,16,4,2,10.20.156.73,poweredOn,2020-06-29 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10316,vm-10316,host-1323,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v14,8,16,4,3,10.20.198.21,poweredOn,2024-02-11 00:00:00,VM for APP workload
HQ-B-VM-03-20-10317,vm-10317,host-1323,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v19,2,4,4,4,10.20.85.45,poweredOn,2020-09-18 00:00:00,VM for DB workload
HQ-B-VM-03-20-10318,vm-10318,host-1323,domain-c1016,vc-50a10894,RHEL 8.6,v17,4,8,1,3,10.20.71.51,poweredOn,2022-02-12 00:00:00,VM for APP workload
HQ-B-VM-03-20-10319,vm-10319,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v14,4,16,4,1,10.20.184.146,poweredOn,2022-09-09 00:00:00,VM for DB workload
HQ-B-VM-03-20-10320,vm-10320,host-1323,domain-c1016,vc-50a10894,RHEL 8.6,v18,4,8,1,1,10.20.33.37,poweredOn,2024-05-20 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10321,vm-10321,host-1323,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v18,8,4,4,3,10.20.236.73,poweredOn,2020-12-04 00:00:00,VM for MON workload
HQ-B-VM-03-20-10322,vm-10322,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,2,16,1,4,10.20.8.137,poweredOn,2020-08-16 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10323,vm-10323,host-1323,domain-c1016,vc-50a10894,RHEL 8.6,v17,2,8,3,1,10.20.157.9,poweredOn,2022-02-02 00:00:00,VM for INF workload
HQ-B-VM-03-20-10324,vm-10324,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v18,4,32,2,2,10.20.233.93,poweredOn,2022-06-25 00:00:00,VM for APP workload
HQ-B-VM-03-20-10325,vm-10325,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,4,16,2,1,10.20.40.221,poweredOn,2024-03-19 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10326,vm-10326,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,8,32,1,2,10.20.3.81,poweredOn,2021-08-29 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10327,vm-10327,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v15,2,32,1,3,10.20.35.76,poweredOn,2023-07-26 00:00:00,VM for APP workload
HQ-B-VM-03-20-10328,vm-10328,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,4,32,1,1,10.20.153.211,poweredOn,2023-03-22 00:00:00,VM for SVC workload
HQ-B-VM-03-20-10329,vm-10329,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v16,2,32,1,2,10.20.180.143,poweredOn,2020-12-11 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10330,vm-10330,host-1323,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v16,16,16,3,1,10.20.123.156,poweredOn,2019-03-24 00:00:00,VM for SVC workload
HQ-B-VM-03-20-10331,vm-10331,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v14,8,16,3,4,10.20.22.60,poweredOn,2020-03-01 00:00:00,VM for WEB workload
HQ-B-VM-03-20-10332,vm-10332,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,2,32,1,4,10.20.118.4,poweredOn,2023-01-22 00:00:00,VM for APP workload
HQ-B-VM-03-20-10333,vm-10333,host-1323,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,4,8,3,1,10.20.226.164,poweredOn,2022-05-26 00:00:00,VM for APP workload
HQ-B-VM-03-21-10334,vm-10334,host-1324,domain-c1016,vc-50a10894,Ubuntu 20.04 LTS,v17,4,8,3,4,10.20.32.188,poweredOn,2019-09-10 00:00:00,VM for MON workload
HQ-B-VM-03-21-10335,vm-10335,host-1324,domain-c1016,vc-50a10894,RHEL 8.6,v17,8,16,1,3,10.20.246.37,poweredOff,2020-08-06 00:00:00,VM for APP workload
HQ-B-VM-03-21-10336,vm-10336,host-1324,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,2,32,4,4,10.20.177.64,poweredOn,2022-01-09 00:00:00,VM for APP workload
HQ-B-VM-03-21-10337,vm-10337,host-1324,domain-c1016,vc-50a10894,RHEL 8.6,v16,2,4,2,3,10.20.69.71,poweredOn,2024-08-22 00:00:00,VM for APP workload
HQ-B-VM-03-21-10338,vm-10338,host-1324,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,16,16,2,4,10.20.199.212,poweredOn,2019-12-14 00:00:00,VM for INF workload
HQ-B-VM-03-21-10339,vm-10339,host-1324,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v19,8,64,1,4,10.20.151.60,poweredOn,2023-09-03 00:00:00,VM for INF workload
HQ-B-VM-03-21-10340,vm-10340,host-1324,domain-c1016,vc-50a10894,Windows Server 2022 Standard,v17,16,32,2,3,10.20.143.183,poweredOn,2021-12-07 00:00:00,VM for WEB workload
HQ-B-VM-03-21-10341,vm-10341,host-1324,domain-c1016,vc-50a10894,Windows Server 2019 Standard,v17,2,32,2,4,10.20.144.32,poweredOn,2022-10-14 00:00:00,VM for APP workload
